,Süt,Yoğurt,Beyaz Peynir,Dana Eti,Tavuk Eti,Balık,Mercimek,Kuru Fasulye,Nohut,Yumurta,"Kuruyemiş (Fındık,Ceviz,Ayçekirdeği)",Ekmek,Pirinç,Makarna,Bulgur,Un,Patates,Soğan,Domates,Biber,Havuç,Mevsim Sebzeleri,Meyve,Ayçiçek Yağı,Margarin,Şeker,Reçel,Bal,Tuz,Çay,Salça,Baharat,Açlık Sınırı
2024-11-10,36.677255978223016,56.07230536916765,239.16165397509943,452.6296980168529,122.37728465708992,273.44261256063885,85.3697764582196,98.94332512508532,93.1513514604045,6.005824722106623,280.1146108350726,42.03561484175504,60.50897803407594,53.427361779822114,42.64252930914523,31.37240530677221,21.2886147589962,10.55404132206158,62.10179500170513,114.53007236743046,24.554860218972525,37.38963072703479,50.796317964890086,77.82267750708183,117.34952767629576,46.43524336000458,135.94509284931988,671.1859501480262,20.76548544547172,164.7265126540977,79.13439498397496,655.3557204398326,20820.11415835812
2024-11-11,36.76609007468243,56.07230536916765,238.9886330356484,453.589162140919,122.3316248649397,272.35605350498906,85.3697764582196,98.94332512508532,93.1513514604045,6.029453651093079,281.8018339426292,42.098069093539614,60.54540809463715,53.427361779822114,42.64252930914523,31.67007135974108,20.64242824331867,10.670019798128196,61.69301711156238,118.49240061372208,24.7367480724464,37.84933371561911,51.30460559092243,78.09336868504762,117.34952767629576,46.43524336000458,135.94509284931988,671.1859501480262,20.76548544547172,164.7265126540977,79.13439498397496,655.3557204398326,20877.478146446865
2024-11-12,36.71390119516556,56.08253889556834,237.84113210549847,455.9715757041228,122.98993358859244,275.66107045821866,85.3697764582196,98.94332512508532,93.1513514604045,6.127748187871577,283.1317347277084,42.098069093539614,60.54540809463715,53.51409311594821,42.549848022349295,31.74813319718024,20.64242824331867,10.7301031369689,61.69301711156238,135.169933400173,24.79400906335481,38.47410295178608,51.02673223359153,78.2693022001528,117.34952767629576,46.43524336000458,135.92276039519268,671.1859501480262,20.815856953071343,164.7265126540977,79.18836466564038,655.3557204398326,21029.9945338258
2024-11-13,36.71390119516556,56.33846623410014,237.4571467798798,456.3370839812402,123.25003055100596,273.9817440533384,85.3697764582196,99.37793797382416,93.43788456803304,6.182000255338112,283.1317343520961,42.045053028565455,60.54540809463715,53.51409311594821,42.5496832897542,32.04474845621325,21.87289202805896,10.92340680010274,61.83865690644336,143.1876823054149,24.79400906335481,39.38716985186253,51.317725174197655,78.2693022001528,117.34952767629576,46.43524336000458,136.60080558516208,671.1859501480262,20.815856953071343,164.7265126540977,79.18836466564038,655.2060922151072,21126.414192394725
2024-11-14,36.78714208855945,56.33846623410014,238.4847692555136,456.8181843552746,123.41759455915118,277.76328034014887,85.3697764582196,98.42245168615445,93.8385234251613,6.207212328157599,283.1317402042685,41.81083206527338,60.842926378472505,53.499434936484725,42.5496832897542,32.04474845621325,21.87289202805896,10.994478737991091,61.83865690644336,144.46660051107244,24.79400906335481,39.61316579090321,51.32079114318731,79.5434781931939,117.34952767629576,46.92314456989015,136.60080558516208,671.1859501480262,20.88260051500946,164.7265126540977,79.18836466564038,655.2158005789862,21166.57120071089
2024-11-15,36.63596876437353,56.29925514508681,238.1408604562224,455.3052407940937,122.06273635694542,274.56494520526064,85.3697764582196,98.42245168615445,93.90557488884484,6.235283295965567,283.1332796721342,41.80161755682924,60.88376676727771,53.499434936484725,42.5496832897542,32.04474845621325,21.87289202805896,11.106747488506665,61.83865690644336,146.91518696041263,23.828590826984417,39.57026597584057,51.29757545545876,79.5434781931939,117.34952767629576,46.92314456989015,136.60080558516208,666.8205130738925,20.88260051500946,164.7265126540977,78.99756618679356,655.2158005789862,21126.43590535863
2024-11-16,36.65610054586973,56.321572503098906,237.8609390133766,449.9234372800376,122.57234792368516,275.25013680802795,85.3697764582196,98.42245168615445,93.90557488884484,6.260452115990912,282.47585868271153,41.80161755682924,60.88376676727771,53.499434936484725,42.5496832897542,32.04474845621325,21.606879355172893,11.256434112340978,61.83865690644336,146.91518696041263,23.828590826984417,39.810389686829375,51.66608956530871,79.5434781931939,117.34952767629576,46.92314456989015,136.60080558516208,673.5971443043185,21.016515649422967,164.50535205840464,80.1459425988032,656.2910134818889,21103.97498856036
2024-11-17,36.67476032555937,56.30131780188707,237.8609390133766,449.9234372800376,122.77309716378164,275.25013680802795,85.3697764582196,98.42245168615445,93.90557488884484,6.260452115990912,282.47585868271153,41.84892685711198,60.88376676727771,53.499434936484725,42.5496832897542,32.04474845621325,21.606879355172893,11.256434112340978,61.83865690644336,146.91518696041263,23.828590826984417,39.810389686829375,51.66608956530871,79.5434781931939,117.34952767629576,46.92314456989015,136.60080558516208,672.775744565684,21.016515649422967,164.50535205840464,80.1459425988032,656.2910134818889,21108.2691039674
2024-11-18,36.83194203351296,56.30131780188707,238.53366778932795,452.0672361260526,122.77309716378164,280.4291289941016,85.3697764582196,98.42245168615445,93.90557488884484,6.260452115990912,282.47585868271153,41.93514383209527,60.88376676727771,53.499434936484725,42.5496832897542,32.04474845621325,21.606879355172893,11.273184758341502,61.83865690644336,146.91518696041263,23.828590826984417,40.10415407652689,51.669830875005616,79.73440266223881,117.87608604385122,46.92314456989015,136.48791235740572,672.775744565684,21.016515649422967,164.50535205840464,80.1459425988032,656.2910134818889,21169.54028241754
2024-11-19,36.8219710927584,56.29106979980311,238.53366778932795,460.09700696912375,125.21524061482236,278.31641633429336,85.3697764582196,98.42245168615445,93.90557488884484,6.3130823248848245,282.47585868271153,41.94463893994812,60.8055534566982,53.499434936484725,42.32213849656019,32.04474845621325,21.36119308130659,11.20533480312662,61.98061892872627,146.33219018676024,23.335436703026662,39.913022000352015,51.61521016420053,79.73440266223881,117.87608604385122,47.2556307194886,137.24984855033773,678.6228183601494,21.016515649422967,164.77510920908,80.16814229055485,656.3857846633957,21265.2530415109
2024-11-20,36.83656976261638,56.30182081863914,239.0452349749989,460.7337715368731,125.75115085681897,276.6830732422988,85.3697764582196,98.42245168615445,93.90557488884484,6.326164170194739,282.47585868271153,41.94463893994812,60.8055534566982,53.499434936484725,42.31637977309031,32.22234772316339,21.87767627673629,11.275956661129516,61.80060372629699,146.33219018676024,24.73426399415226,39.738666746108215,51.91878488953279,79.90163962445843,117.87608604385122,47.2556307194886,137.24984855033773,678.6228183601494,21.016515649422967,164.77510920908,80.16814229055485,656.3857846633957,21296.120746361656
2024-11-21,36.9010923577408,56.724076587295066,237.0508641079389,461.5987943762671,125.61038358937816,278.80795444725715,85.3697764582196,107.82347631694805,97.81902834672248,6.343166306943635,290.2765539453368,41.88378076775388,62.85519079473226,53.75654040679043,43.34463934883031,32.047106975302064,21.87767627673629,11.275956661129516,60.851872554276326,144.1751084277733,24.73426399415226,39.25529805317278,51.68048960928584,79.82536726193594,118.49706431889447,47.21958259554019,136.39912634857944,672.2600865527462,21.016515649422967,164.77510920908,80.71279548789023,658.5219865840991,21338.68139814176
2024-11-22,36.703749895038506,56.77126302207664,235.84386685589416,461.1880279296586,123.68963436873862,278.80795444725715,85.3697764582196,110.75638896542256,97.81902834672248,6.319108481768593,290.2765539453368,41.848948370421176,63.28270306042833,53.82842821184302,43.72001036449797,32.047106975302064,21.02469000303159,11.39109968840542,60.851872554276326,144.1751084277733,24.73426399415226,39.22092068856485,51.63952875875803,79.74589158764088,118.49706431889447,47.47996213978728,137.26829164094673,671.6528055350836,21.0457241230146,166.33398511227122,80.71279548789023,658.5219865840991,21302.63888828707
2024-11-23,36.75186653813861,56.76097779584344,235.2166736082737,456.7934573210376,123.45223830891688,279.30359541864664,85.3697764582196,110.998338780964,97.81902834672248,6.296318175216229,290.2765539453368,41.848948370421176,63.23283191924097,53.82842821184302,43.72001036449797,32.047106975302064,20.896841477625475,11.005799831220129,60.851872554276326,144.1751084277733,24.73426399415226,38.974500569271,52.21803778814397,79.58901847376796,125.0033102199349,47.47996213978728,137.8355159865704,671.6528055350836,21.113204726609407,166.33398511227122,80.68565122591959,658.5219865840991,21271.47290913784
2024-11-24,36.79133926122992,56.54352323953143,235.0655611935481,456.7934573210376,123.3053562903285,279.30359541864664,85.3697764582196,110.998338780964,97.81902834672248,6.296318175216229,290.2765539453368,41.79566045330427,63.23283191924097,53.97331717247047,43.72001036449797,32.047106975302064,20.896841477625475,11.005799831220186,60.851872554276326,144.1751084277733,24.73426399415226,38.974500569271015,52.21865919003408,79.58901847376796,125.0033102199349,47.30222572738846,137.8355159865704,671.6528055350836,21.113204726609407,166.33398511227122,80.68565122591959,658.5219865840991,21265.419010756465
2024-11-25,37.07549605062415,56.90368248509631,235.90976549207963,457.8714891941383,123.24721136257205,287.3767651344588,85.3697764582196,110.998338780964,97.81902834672248,6.338543095915266,290.2765539453368,41.855558625008285,63.23361359871453,53.97331717247047,43.72001036449797,32.047106975302064,20.896841477625475,11.795878785363788,60.63139475516663,144.1751084277733,25.056669648091184,39.17723043424712,52.33313183353707,79.75914591268418,127.44540080791388,47.504540582573625,134.58950922620107,671.6528055350836,21.113204726609407,166.33398511227122,80.68565122591959,658.5219865840991,21351.652306459768
2024-11-26,37.07549605062415,56.904765293689,236.27461907414235,461.927823297628,124.70696702309596,286.8303958667508,85.3697764582196,110.998338780964,97.81902834672248,6.353310527053526,290.2765539453368,41.956841292017,63.23361359871453,54.02532319729563,43.72001036449797,32.047106975302064,21.85391480473532,12.364658313745604,59.00374357247952,144.1751084277733,25.87146230005621,39.10324705538303,52.63006706115834,79.86626247930809,127.92361994790603,47.64246552606405,133.99166901921225,675.4448498539227,21.113204726609407,166.33398511227122,80.68565122591959,658.5219865840991,21426.42560918956
2024-11-27,37.01388303918329,56.90045513730901,236.27461907414235,462.8203362066028,125.43389057707164,284.8526017351376,85.3697764582196,110.998338780964,97.81902834672248,6.367766721622315,290.14888475731715,41.956841292017,63.26261319220164,54.04624310460064,43.72001036449797,32.047106975302064,21.952077512149213,12.696533843534164,59.00374357247952,144.1751084277733,27.53639021488339,39.32263373483679,52.7369145998504,79.86626247930809,127.92361994790603,48.26012502064882,133.99166901921225,675.4448498539227,21.113204726609407,166.33398511227122,80.68565122591959,658.5219865840991,21453.77451834949
2024-11-28,37.01388303918329,56.90375193503728,236.27461907414235,462.96184835417495,125.58014380269368,287.47103134643913,85.3697764582196,110.998338780964,97.81902834672248,6.401590269047163,290.51334152019854,41.956841292017,63.33733642318559,54.04624310460064,43.72001036449797,32.047106975302064,21.952077512149213,12.696533843534164,58.48297422962606,142.22288072610118,27.8822579180655,39.011556601462416,53.058571665490206,79.86626247930809,128.76964889831217,48.26012502064882,133.78411979243435,675.4448498539227,21.113204726609407,166.12620316227628,80.8476781880422,658.5219865840991,21465.87370676117
2024-11-29,37.06698616494538,56.97664807665057,236.48685745680388,463.4791172559954,125.65139324251608,288.3199146648058,85.43113636207809,111.1124769244818,97.88882663347704,6.4084702334436505,290.758198095368,42.01281078159721,63.40541544373068,54.09017688049364,43.74861772060312,32.06500493898777,21.987612898927765,12.740734917192963,58.3826757295798,142.63265575897546,28.013285662964773,39.08346488138065,53.15692611204876,79.9683734759418,128.91536069727871,48.29326734856266,133.85541702918152,675.7828223057197,21.13046103331487,166.28134621440103,80.85827425314696,658.6673097419266,21493.38439922911
2024-11-30,37.30068732565679,57.06410614889703,236.27461907414235,462.0634563022712,125.983542510725,289.9698733033746,85.3697764582196,110.998338780964,97.81902834672232,6.401590269047164,290.51334152019854,41.95684129201698,63.337336423185526,54.25174971414819,43.72001036449797,32.04710697530208,21.95207751214917,12.696533843534164,58.56170736671486,142.22288072610115,27.882257918065505,39.08602184424559,53.230991327970905,79.8662624793083,128.7696488983123,48.26012502064882,133.78411979243432,675.4448498539235,21.113204726609407,166.1262031622764,80.8476781880422,658.5219865840986,21497.094373451724
2024-12-01,37.51705964553577,57.02471252701476,236.0223735506528,462.0670313893708,125.87419985085548,288.89598241193147,85.3697764582196,110.998338780964,97.81902834672232,6.401590269047164,290.51334152019854,41.95684129201698,63.337336423185526,54.31679210261664,43.72001036449797,32.04710697530208,21.076246548427047,12.792501597453532,58.56170736671486,142.22288072610115,27.882257918065505,39.11829912542586,53.230991327970905,79.8662624793083,128.7696488983123,48.26012502064882,133.78411979243432,675.4448498539235,21.113204726609407,166.1262031622764,80.8476781880422,658.5219865840986,21493.53272920955
2024-12-02,37.65122539571432,57.001393268282776,236.85353440671489,462.0634597289501,125.87419985085548,288.3609720182297,85.3697764582196,110.998338780964,97.81902834672232,6.401590269047164,291.24962457417314,41.95684129201698,63.462078022504926,54.31679210261664,43.72001036449797,32.04710697530208,22.14665013138428,13.132647361577796,58.52938285329009,139.9289632950349,28.195257752431008,39.54855896109876,55.77231500173738,79.8662624793083,129.40749995622656,48.26012502064882,133.78411979243432,675.4448498539235,21.113204726609407,166.3758211278525,80.80578003281168,658.5219865840986,21597.66224358967
2024-12-03,37.74567657431861,57.04563569788432,236.85353440671489,464.9356044265366,125.83730827498186,293.66488696763537,85.3697764582196,110.998338780964,97.81902834672232,6.404585551811201,291.52058862935644,41.95684129201698,63.462078022504926,54.3918165278452,43.72001036449797,32.04710697530208,21.81053463386741,12.851797377968856,56.95545578855146,139.9289632950349,27.950464274724787,39.36632764408753,55.83132001412465,80.16081113205678,129.40749995622656,48.39243150952218,133.78411979243432,675.4448498539235,21.113204726609407,166.3758211278525,80.69578684180921,658.5219865840986,21632.862944717308
2024-12-04,37.72159989126737,57.1182444214908,237.64915292997267,464.9356044265366,125.57419858464031,292.3213808398408,85.3697764582196,110.998338780964,97.81902834672232,6.4263578022356524,292.738454404941,41.995638579231546,63.462078022504926,54.3918165278452,43.72001036449797,32.04710697530208,21.95266910525136,12.941839020569118,55.59277346220108,135.7069687128572,27.773001009488443,39.56777548277548,56.1491001285417,80.35448890954964,129.40749995622656,48.43893358655743,134.00865585521078,675.4448498539235,21.113204726609407,166.1950254278443,80.71813883537806,658.5219865840986,21611.17510913113
2024-12-05,37.77493276332251,57.10157890099782,239.13389313465743,465.1778852481585,125.30186330503616,290.3946085682803,85.3697764582196,110.998338780964,97.81902834672232,6.433316048372594,296.5238665381263,41.995638579231546,63.77826532581492,54.3918165278452,43.9092370672613,32.04710697530208,21.95266910525136,12.986069502525943,55.59277346220108,135.7069687128572,27.773001009488443,39.51109976798022,56.16080445912532,80.4858064054389,131.30904244302914,48.82114998160024,134.6265623290864,675.4448498539235,21.113204726609407,166.97537626908343,80.6121802788805,658.5219865840986,21622.88654923405
2024-12-06,37.8059742748722,57.12654336971943,239.03408371385527,469.8354861017064,124.44170946783946,291.64944937411985,85.3697764582196,111.24365111433004,97.81902834672232,6.4489455545817975,296.5238665381263,41.995638579231546,63.98162399752882,54.3918165278452,43.9092370672613,32.04710697530208,21.95266910525136,12.986069502525943,55.59277346220108,135.7069687128572,28.545438806998888,39.53011368913519,56.00458880279714,80.61733850395903,131.46835093157114,48.77563599724228,136.26888061549403,675.4448498539235,21.113204726609407,166.97537626908343,80.52302532109323,658.5219865840986,21672.5425117117
2024-12-07,37.82648387519456,57.11431018128101,239.15888794569508,465.0493473780265,124.4757027264841,293.6040228860466,85.3697764582196,111.24365111433004,97.81902834672232,6.453968410799152,296.5238665381263,41.995638579231546,63.98162399752882,54.3918165278452,43.9092370672613,32.04710697530208,21.95266910525136,13.291698037752465,55.59277346220108,135.7069687128572,28.545438806998888,39.48905584881616,55.99392543546721,80.61733850395903,131.3272048830123,48.77563599724228,136.26888061549403,676.8177052398053,21.113204726609407,166.97537626908343,80.52302532109323,658.5219865840986,21636.78662156812
2024-12-08,37.87460113762717,57.2432236809068,239.15888794569508,465.0493473780265,124.58155218729011,292.51667307871514,85.3697764582196,111.24365111433004,97.81902834672232,6.453968410799152,296.5238665381263,41.995638579231546,63.96942903937492,54.3918165278452,43.9092370672613,32.04710697530208,21.95266910525136,13.291698037752465,55.59277346220108,135.7069687128572,28.545438806998888,39.48905584881616,55.99392543546721,80.61733850395903,131.32484509556082,48.77563599724228,136.26888061549403,676.8177052398053,21.113204726609407,166.97537626908343,80.52302532109323,658.5219865840986,21638.135478460943
2024-12-09,37.93356970545965,57.2432236809068,239.15888794569508,464.3756550811359,125.3984935221461,293.7828400310708,85.3697764582196,111.6888037798536,98.92403081863256,6.453968410799152,296.5238665381263,41.995638579231546,64.10290593803381,54.3918165278452,43.9092370672613,32.04710697530208,21.95266910525136,13.291698037752465,55.91227216025959,134.0889003543414,28.545438806998888,39.61426978228506,55.54072247787046,80.61733850395903,131.29716833190935,48.77563599724228,136.26888061549403,676.8177052398053,21.65933299042433,166.97537626908343,80.52302532109323,658.5219865840986,21631.556358190734
2024-12-10,37.90535543274072,57.15525968011325,239.15888794569508,469.28928602769446,125.5972667278678,294.0178665373944,85.3697764582196,111.6888037798536,98.92403081863256,6.495403288969556,296.5238665381263,42.00272166888909,64.10290593803381,54.3918165278452,43.9092370672613,32.04710697530208,22.754547435658136,13.08060142792552,55.91227216025959,134.0889003543414,28.545438806998888,39.70536726448335,55.49298829683882,80.61733850395903,131.29716833190935,48.77563599724228,136.26888061549403,676.8177052398053,22.045270132766536,172.09954570192477,80.52302532109323,658.5219865840986,21696.98106593693
2024-12-11,37.92495327819172,57.17473638875553,239.15888794569508,470.0750054388006,125.5972667278678,294.0178665373944,85.3697764582196,111.6888037798536,98.92403081863256,6.544482923201098,296.5238665381263,42.00272166888909,64.10290593803381,54.3918165278452,43.9092370672613,32.04710697530208,22.55391445431604,13.597064513737369,55.87029597995908,134.0889003543414,28.545438806998888,40.0837791179622,55.555693050251286,80.61733850395903,131.50157492505713,48.77563599724228,136.26888061549403,676.8177052398053,22.045270132766536,172.09954570192477,80.52302532109323,658.5219865840986,21721.557640102845
2024-12-12,37.925463776957066,57.213614898471775,238.98586900732164,473.6339208973745,126.95544527533006,295.93948744199594,85.3697764582196,111.6888037798536,98.92403081863256,6.544482923201098,296.5285067865493,42.00272166888909,64.10290593803381,54.48885578776751,43.9092370672613,32.04710697530208,21.674562405931493,13.597064513737369,55.87029597995908,136.71809447893634,28.30515733555952,40.0462484965862,55.58958855518512,81.34133147759204,131.71964569530311,48.99164799308524,136.26888061549403,676.8177052398053,22.045270132766536,172.09954570192477,80.51832633519435,658.5219865840986,21789.19505936731
2024-12-13,37.94262462029505,57.19325346399418,238.98586900732164,472.0097514924556,126.71704684515797,296.13183676736594,85.3697764582196,111.6888037798536,98.92403081863256,6.528445924148508,296.5285067865493,42.899943455726536,64.26651556411748,54.48885578776751,43.9092370672613,32.04710697530208,21.3023729504761,13.597064513737369,55.87029597995908,136.71809447893634,27.045891076609024,40.06353842259597,55.61517435670903,81.34133147759204,131.71964569530311,49.17740191376912,136.26888061549403,676.8177052398053,22.045270132766536,170.7883603978561,80.74000962318442,658.5219865840986,21802.112567537897
2024-12-14,37.98251349246206,57.38774013037032,238.73072896786007,470.4905579750864,126.66601464045851,295.66781378358814,85.3697764582196,111.6888037798536,98.92403081863256,6.528445924148508,296.5285067865493,43.04204565502012,64.26651556411748,54.48885578776751,43.9092370672613,32.04710697530208,21.3023729504761,13.597064513737369,55.87029597995908,136.71809447893634,27.045891076609024,40.08432218050898,55.63820715060738,81.34133147759204,131.71964569530311,49.17740191376912,136.26888061549403,676.8177052398053,22.045270132766536,170.7883603978561,80.76800085145003,658.5219865840986,21796.53499613352
2024-12-15,37.93231153732895,57.38343219425772,238.73072896786007,470.4905579750864,126.61792425971478,295.1083488086575,85.3697764582196,111.6888037798536,98.92403081863256,6.528445924148508,296.5285067865493,43.04204565502012,64.26651556411748,54.53105458436048,43.9092370672613,32.04710697530208,21.3023729504761,13.874753975878434,55.87029597995908,136.71809447893634,27.045891076609024,40.18939286422361,55.63820715060738,81.34133147759204,131.71964569530311,49.17740191376912,136.26877628559393,676.8177052398053,22.045270132766536,170.7883603978561,80.74083802354022,658.5219865840986,21794.63202905308
2024-12-16,37.9898630341796,57.38343219425772,239.6820931389292,470.71869189212856,126.68701802985514,289.1027969388331,85.3697764582196,111.6888037798536,98.92403081863444,6.546473898699141,296.5285067865493,43.04204565502012,64.26651556411748,54.53105458436048,43.9092370672613,32.04710697530208,21.3023729504761,13.874753975878434,55.87029597995908,136.71809447893634,27.14441891295368,40.07641500379804,55.41880319289145,81.96594658239796,131.71964569530311,49.31134320271812,136.26877628104629,676.8177052398053,22.045270132766536,170.7883603978561,80.74083802354022,658.5219865840986,21777.327376773093
2024-12-17,37.971172332493545,57.44199279807278,239.38903079612987,475.6843734067638,126.90897721316698,299.5870026457598,85.3697764582196,111.6888037798536,98.92403070377344,6.546473898699141,296.5285067865493,43.38207383331789,64.2973342290134,54.58785899400518,43.9092370672613,32.04710697530208,21.98795418079084,13.76457567066221,55.87029597995908,136.71809447893634,26.35946185396492,40.084987094357466,55.272642754963165,81.96594658239796,131.5551301536532,49.31134320271812,136.26877564491951,676.8177052398053,22.045270132766536,172.56324510638274,80.74083802354022,658.5219865840986,21884.252927419187
2024-12-18,37.94660397373742,57.44638996824294,238.64529945877817,475.6843734067638,127.12591388438126,305.96737039161206,85.3697764582196,111.6888037798536,98.92458531880158,6.533637428117304,296.5285067865493,43.88000472004856,64.2973342290134,54.58785899400518,43.9092370672613,32.04710697530208,22.90069615591709,13.718190925187557,55.23076776309992,136.71809447893634,28.88028547549006,39.9001883308125,55.18030256087883,81.96594658239796,131.5551301536532,49.31134320271812,136.2636720065043,676.8177052398053,22.045270132766536,172.56324510638274,80.76874716447259,658.5219865840986,21937.91488459619
2024-12-19,37.91500594874551,57.36356697809164,238.1995120069681,475.7543956671429,127.06005690648874,308.3626854085062,85.3697764582196,110.62254679349812,98.92458531880158,6.533637428117304,296.53777710245055,43.94594011406808,64.2973342290134,54.58785899400518,43.9092370672613,32.04710697530208,23.732198364144505,13.464847019143464,54.95433749401528,134.42628417746337,28.88028547549006,39.53531606416383,55.186193206300025,81.96594658239796,132.01617317004187,49.48436103995528,136.2636720065012,676.8177052398053,22.045270132766536,174.81127817786785,80.79674834840608,660.92101092767,21931.4145881679
