,Grup,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
37,Şarap,1.7470104633781958,3.8687707840138863,0.0,0.0,0.022433749757877486,0.46102611228362456,1.4165158401675315,1.0666606331045436,0.30911044412544886,0.1541622022073197,-0.15590307521227142,0.5199598249295168
38,Bira,0.0,0.0,0.0,0.0,0.0,7.323162007542527,1.7956495696485941,0.0,0.0,0.0,0.0,15.143624999999972
39,Sigaralar,0.0,10.850000000000005,0.0,0.0,0.0,4.929611998452255,6.905528053732923,0.37965628889768954,1.964620634700176,3.7195778365712417,0.0,0.16482006176371522
40,Erkek giyim,4.278604615449244,5.695737523977651,1.142798005000789,0.008481219230893622,1.3073200319822398,1.8710297554327848,-4.429346261343936,1.5484471388132803,14.063459532068535,-0.3877168728978031,0.820049596959449,2.7017079231218433
41,Kadın giyim,4.89002279788,7.334974286140672,0.5491921185313497,-0.33966707713660726,0.7242316757130052,0.8193919406610739,-2.986467007664062,0.2731227582392526,17.29972626638576,-0.6198990722568465,0.05514668267152523,1.532206022836713
42,Çocuk giyim,4.0519974841439765,6.487482729489402,0.9467156978617108,1.0391543969849204,-0.5253705418302279,-0.9390750467199838,-4.087989366080269,2.546753095922605,4.87876872682067,-3.5143140538244744,2.670152890568822,1.0182411681947778
43,Bebek giyim,2.715466346660067,6.350542758803712,-0.48755272449946263,-1.5487546784014983,-1.2975655705905864,-2.900560442250266,-3.4314553548454474,2.248953792832742,2.225864407216527,-1.7851899590409448,-0.15226309625284706,4.22443152639026
44,"Diğer giyim eşyaları ve aksesuarları (kravat, kemer, eşarp vb.)",4.104128372766613,3.8273327309414906,1.3817464729876994,0.5138838426925751,0.8128225770818176,1.27131763504158,-1.034478118205051,1.8483770966437607,0.013675944794533379,-2.2020726783656963,3.8172444117927418,-0.4825954985445524
45,Giyim eşyalarının temizlenmesi ve tadilatı,2.7058428124418388,-4.670403173409355,-6.099112580776045,-0.7558757003553906,-7.865231485051627,-1.0035711336639164,12.680321330123135,10.42654515976318,24.592668249730785,-1.5813669498089156,0.35291110625081945,6.241113264691666
46,Erkek ayakkabısı,5.756736259317963,8.310107855769022,2.462354564015845,0.20668491334798755,0.11023132285887804,-0.01299924913369388,-4.773003321635983,2.3351330490076316,6.60257952714598,-0.7453621862047899,-0.26461863914661876,1.835947986527453
47,Kadın ayakkabısı,4.154768190856761,5.953724665530213,2.100552592910643,-0.21819650412028269,-0.38184943829946416,-0.42585028161244987,-4.051037436667881,1.5004222094037845,9.184145235387708,-1.09451221550102,-1.2875040123207837,1.0122411716077861
48,Çocuk ve bebek ayakkabısı,3.259981216950991,6.100950030822561,2.525998718007627,-1.0264650878265447,-0.5791229843130075,-0.1242792144389826,-5.4385208818427895,3.1389948368377496,10.575764803532262,-0.03172442718750723,0.9162959581624719,0.5710872780382292
49,Ayakkabı bakım ve tamiri,12.140511062219716,3.8481018063225347,-2.1601170463195207,0.8515115915666005,-2.189667410626306,-1.1635462559528853,6.914056621129472,-0.24316718333797782,6.27679692891292,3.6357458496950157,0.0,6.2697307276395335
50,Gerçek kira,4.220782643345111,3.6610983570642297,4.30434925297547,3.5997193681023054,4.590043389570964,5.2686019609664125,3.5081328623481456,4.801648422266114,3.1456211443673165,3.236752146385524,2.2274281772864946,6.522204813305721
51,Konutun bakım ve onarımı için malzemeler,8.269612079465794,7.731925179695076,3.2905064392104055,5.515020134435167,2.0768743466168305,1.473041878349668,1.1498802393937302,0.7455885699770626,1.1292371382354283,-0.29013683377232535,1.893715014512587,2.106837728513411
52,Su (şebeke suyu),6.73514080022819,1.580272900688584,1.2309565096079833,5.287752396669698,4.587716563050037,1.2065902208431956,1.2035861217826849,1.4948607988558127,1.6916950156999455,1.6168243915236413,0.6985110261432004,0.428519058741772
53,Elektrik,10.70000000000002,0.0,20.83333333333335,3.44827586206895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Doğalgaz ve ilgili abonelik ücretleri,-0.008223554685815593,-0.024672693029870185,0.0,0.0,0.0,23.57534043812908,0.8294654888456376,0.0,0.0,0.0,0.0,0.0
55,Tüpgaz (ev tüpü),4.864213520219929,0.48029493847796534,1.5075376884421177,0.0,0.0,2.0255812178983756,1.8903298158796877,0.9343569699861387,4.292137381924466,0.3741358814219664,3.8064350321235008,1.2550538526495902
56,"Katı yakıtlar (odun, kömür)",4.740110964978217,2.1427404781692028,1.41993250707666,5.483017072020369,1.8005764570917515,1.6046193774717388,1.9170379804489768,1.7385699900246632,4.426661102444873,1.4739474811071407,2.3566848876073854,2.7427574617748363
57,Mutfak mobilyaları,0.5324787871895165,-0.4878290503116389,0.34045303716072617,-0.5110793187307672,2.63787924871568,0.8495155970246637,0.20433636157097812,1.7589579407479183,1.436770077160543,-0.375202377631656,-0.4511710571181604,4.026201869561119
58,Yatak odası mobilyaları,4.747867406042694,1.431035572327799,-0.0876684166276509,0.7127584337834225,1.0780697793971727,2.122761488117697,1.4510545409273767,1.394817234158774,-0.17632719970004374,-0.8223262314865587,2.925307757386686,4.220714338259435
59,Yemek odası ve oturma odası mobilyaları,3.517491342329415,3.595663678939731,0.07949280537749015,-0.07984944170940089,0.9281255573091007,-0.08550143856650427,1.8422439175747707,1.9494191159230123,0.16211302561288665,1.3603867154087013,0.9037996285264693,4.594372275363878
60,Halı,16.198388384085717,10.96026028564756,1.8574673207987002,7.223317407620811,1.672327742815094,-1.6792874498605448,-1.4379927237074597,2.0230332141410123,-0.07715229605537166,-5.269345780466583,0.764855004716658,0.5472558966791552
61,Ev tekstili,34.358901032848955,11.034082867985816,-0.24218327270766338,7.870605882532211,1.0092110623309392,0.26665869128268405,1.2472618119506285,0.9386286320473891,1.5181159054635351,0.018249833156080975,0.9656622193403575,1.797815163706673
62,"Buzdolabı, derin dondurucu",0.3947712545436355,1.2302509585555343,0.9328996842777215,1.7328634001165133,0.44554770688924883,1.5157918490223965,1.4459991659566684,0.7957771192222074,0.46833707862949936,-0.24101660077729958,1.5150158471628483,2.5158381890123427
63,Çamaşır ve bulaşık makineleri,1.3094495453768618,1.6857234310449165,1.028132499452128,1.1957531754591466,0.31181771129882296,1.7999657918892797,0.6597034746307795,0.061155569617277195,0.5936411883266102,-0.4101287071121895,1.0665239853951292,2.9768696890901336
64,"Fırın, ocak ve fırınlı ocak",2.0230827176076494,2.108626283009518,0.09412456864263952,1.4756910300574022,0.814588752367218,1.726339585369141,1.673126402147096,1.0004650331701503,0.4637312774003366,-0.21142696063428668,2.043412758625762,2.1718614535834124
65,Klima ve ısıtıcılar,2.2888640260351645,1.6469134649454986,0.4631562858194105,1.448487550826072,0.4478248691704767,1.303460425211589,1.7909630427565215,0.39669056746600706,1.292690114874362,0.5587441692908035,1.7538644047883079,3.045973289491599
66,Diğer büyük ev aletleri (elektrikli süpürge vb.),1.954485656671956,2.731547038685922,-0.4418427659349855,0.294071448221378,0.4269923734586012,1.9456881892102151,2.68011917440083,1.14397394879997,1.0502570613233342,-1.2124571512074689,2.2726727589823303,1.467864913977246
67,Elektrikli küçük ev aletleri,6.344903803618385,2.7065818999276514,0.8856558973172612,1.729428850588044,0.6137543197532791,0.600332121258873,2.236120818415932,1.7893402342059606,1.2908699452928607,-0.14775810653819832,0.5844533918402339,1.9000742297023643
68,"Cam, porselen, seramik vb. mutfak eşyaları",5.196973702216345,4.249969330386971,1.2003046977266063,0.41391127141121586,0.002559795406131826,0.639762053120907,1.4880478399041719,0.8150596938865107,0.42773231810293577,-1.7625874392994567,2.28762700437366,1.4809858018394073
69,Çatal-bıçak takımı,4.5394187056226665,4.76807443087508,0.7139504195612378,0.1340107424281145,-0.3929723636676097,-0.3060583181903054,1.0902910301223478,1.3193596463925372,0.23111119071783648,-2.0842191125333698,1.513293265289839,3.2072004342734495
70,"Elektriksiz mutfak eşyaları ve ev gereçleri (tencere, tava, çaydanlık vb.)",4.227948932508885,2.881711054865699,0.40390960225016315,0.821121768089661,0.10571216379637871,0.24249873764854435,1.5223745553743173,1.2766859937455965,0.7021443005516659,-0.17117107951694077,2.035643662291031,2.218619508248254
71,"Çeşitli küçük aksesuarlar (pil, ampul vb.)",4.696457427816414,3.1847385353683366,0.8962578178355329,3.4086505686089286,1.1541984648002934,1.1374355993281293,1.3446650242944669,0.3515566561189898,1.461050364647165,0.7965201336871397,3.8946689840442916,2.7221911619873196
72,Evle ilgili küçük bakım-tamir mal ve hizmetleri,4.599228742292216,2.189027114453901,-0.21508009202230172,-0.543520787002505,1.6159339032683295,2.054266334174204,0.9090186555616775,0.694577312429967,1.3868468266432954,-0.5220993708640931,0.9789777764421803,1.7412261504361592
73,"Ev ile ilgili temizlik malzemeleri (deterjan, yumuşatıcı vb.)",5.926145257901605,2.7667664433165484,1.438506486903135,1.8823702951340282,-0.0312845434922604,0.6715032060149229,1.5490796255930306,0.9371147504811939,1.7808503068018844,-0.35549401080384735,0.7317553581757119,2.3607463831869846
74,"Ev ile ilgili diğer temizlik malzemeleri (bulaşık süngeri, çöp torbası vb.)",7.650544092604483,5.560314688270962,0.24991072238209622,0.0566271652492123,-1.0825064653004146,-0.9890658624930659,5.45989073669233,2.4611996322167373,3.0407939986879517,4.155526487139194,1.716981816976837,1.5014232450638043
75,Ev içi hizmetler (gündelikçi ücreti),4.387469335475336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.627709274632495,1.9349236628136257,21.404115709140136
76,Ev eşyalarının yıkanması ve temizlenmesi hizmetleri,12.269720304821297,28.14787093424176,16.376265221292073,-6.44315148815301,-6.526054048947061,27.099402074551506,3.074457917186857,-5.470479088195601,21.508345887820024,2.2531257090253165,1.2494519818595506,0.06298642222009043
77,İlaçlar,0.02851051170169594,-0.11772724456284855,0.0,0.0,-0.0068812959753250524,0.02664850438500732,-0.023992531458250088,0.2407831113605985,0.13424478794212824,-0.015143444199605671,7.162993507829296,11.053079602724502
78,"Ayakta tedavi hizmetleri (muayene ücreti, muayene katkı payı vb.)",-22.318873026743226,-1.2491911762628205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0385935997802
79,Dizel otomobiller (sıfır km),0.3175900991233993,0.5284360710557046,4.3555989992854816,3.5066152580127463,0.6100504316595146,2.736756792595929,6.671947283616619,2.0349196740319098,0.9188178272367731,0.6179321236382984,-0.5003831259677849,2.1466915397627573
80,Benzinli ve elektrikli otomobiller (sıfır km),0.8352505837812219,0.7088655897228735,4.7835634844463515,4.319864156281761,1.1988200463991516,2.4331452995115743,3.113007363736342,1.4428927960015159,2.9669748369341997,0.5332764402218304,0.39102456039052935,2.371687547093604
81,Motosikletler,5.836068231380365,1.5004771676269124,1.4280100712139143,1.6369011343748907,-0.036534784815256405,-0.9722421740778864,0.015237440859650064,0.8065827539189607,-0.9293387727375313,1.7387346405694393,3.475938767330322,1.8457346781476924
82,Bisikletler,9.112282163467134,4.882088747107671,-3.4157703766076186,5.9776714101108075,1.0412954169904953,1.1137568146501353,2.79237356114439,1.8669240003068799,0.7189642403994556,1.953605345990872,2.8965715517966117,2.7421388061131036
83,"Kişisel ulaştırma araçlarının yakıt ve yağları (benzin, motorin, motor yağı)",2.6682617161071676,-1.4621984524609277,0.2780342419596904,-0.6109633209734566,3.228013495885418,6.262173635546797,0.6227933352281445,2.2346513057337924,0.2549076476036971,4.24056571566902,-2.3511966240498783,-0.583723454326468
84,Kişisel ulaştırma araçlarının bakım ve onarımı,16.007164219828283,14.545601798907981,-17.5348888055893,-3.7993739986695862,17.70681746082483,-13.807275484802517,8.630325386451076,4.820983115791244,28.635524610341044,0.5506844576820935,0.0,2.220446049250313e-14
85,Kişisel ulaştırma araçları ile ilgili diğer hizmetler (köprü ve otoban geçiş ücretleri dahil),4.252574461553293,4.23836662029593,6.134371541798211,0.9103073290503527,8.425698362504818,0.7726497909611219,4.433106559181699,-6.355069951112869,-2.7125454199467547,-1.0204117442368932,-0.9142628768760042,10.029316555007473
86,Demiryolu ile şehir içi yolcu taşımacılığı,13.594988163724619,7.51300416491667,0.0,0.0,0.0,1.2629688075656675,0.4157389492716712,10.272772243508266,4.867807585786554,-0.06676457695954374,0.2974795235731964,4.297708553260637
87,Otobüs ile şehir içi yolcu taşımacılığı,14.832700492073325,10.049462801232401,0.0,0.0,0.0,1.0532038200456784,3.850445875350861,5.036904013670629,2.0118481419311385,-0.14382880249450558,0.518315579978812,0.5945227414417831
88,Karayolu ile şehirler arası yolcu taşımacılığı,9.398604073047178,1.031288236322303,3.8321799307958315,-0.004886196770315099,18.10147089496048,0.9473805639041322,-0.5527943165592575,-2.4153111974197228,-4.093931616385271,2.5570272766580304,-2.27535125544015,0.8843696301825577
89,Havayolu ile yolcu taşımacılığı,-9.488399762046395,-18.131777850805097,42.09734069242346,5.120900904412906,12.36139913776495,14.990595020321361,-2.8721410617940424,-6.681926943415261,-2.8659194806806454,14.151118129731888,-30.51959752899326,25.997960476467185
90,Deniz ve yurt içi su yolu ile yolcu taşımacılığı,2.7027027027026973,0.0,0.2517162471395995,-0.006030806795165322,0.045908411017991924,2.1305494683915738,0.09128125447650515,10.262777253836086,15.617120044788702,0.0004762614986608682,-0.006230629875814131,1.1548079189460547
91,"Diğer satın alınan ulaştırma hizmetleri (nakliye, kargo vb.)",12.422569139347894,-0.024672693029859083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.100000305348267
92,"Mobil telefon, ekipman ve aksesuarları",-0.46974704203595063,0.30889952336727866,1.2720846718753842,-0.46835056005004594,-0.6425525260054021,0.5403677138693164,0.9612973448930529,2.3659571835521476,0.14193235575463703,-0.818106724829526,0.7703322670687296,1.2498015100630977
93,Telefon (mobil ve sabit hat) ve internet ücretleri,-1.3700262441556865,-2.283785971373309,-3.5407054805593696,0.005503952456376027,0.03820787040749174,0.17416968325798532,2.206490492231672,2.043127272182299,-0.056724351040771115,2.2630452397831125,4.254891601125155,4.985059107786571
94,Televizyonlar,0.13327160506746427,-0.1813159143921217,1.4652734268438383,4.537528477975505,0.6522960596002658,0.10041621301764003,0.2615931183675535,-0.4107551721766245,0.6970976064424761,-0.8181579389279436,1.379488418357111,2.286383078700671
95,Bilgisayar ve ekipmanları,0.6719989040200769,0.48142819289003214,0.17863026726645526,-1.3077857845984808,-0.14793782621432827,1.5361107532173124,1.5133567726325792,0.9783138699846816,1.8251874026895765,2.2311624082338666,5.021260598223742,3.438763501623898
96,Müzik enstrümanları,3.7151123919836326,2.153328546428579,0.8524390056574127,1.6281593557560647,1.4092855099440138,2.78222967711792,2.1812047745902285,1.5683558825125399,1.7288493765982071,-1.2807326053680512,1.3436286300687161,1.603172600361502
97,"Oyunlar, oyuncaklar ve hobiler",4.229498650483654,2.234440501708712,0.6624887456524231,1.4370515557843078,0.36975596101502806,2.1345272490884915,0.24713029166474332,1.0717685963223422,0.5527505749598705,-0.1381346133142225,2.6798628548375003,2.709565619973864
98,"Spor, kamp ve açık hava eğlence malzemeleri",20.8395324606133,6.562911039042296,1.1065542752195734,1.9068896959924864,0.8121589592671841,0.9046958162958196,2.047429068011253,-0.41138950298700294,1.9696423971594879,-0.34479125224765594,0.38138346670975043,1.1815314577836245
99,Evcil hayvanlar ile ilgili ürünler,1.5264987092097115,-0.7441508841848354,-0.1520301326361273,0.40505146682177084,0.43988310114499996,1.2407559827625647,1.1618585444908236,1.5438671946303328,0.8969222805541799,-0.26357167606986254,0.2946197884214685,2.0568814902165666
100,Evcil hayvanlarla ilgili veterinerlik ve diğer hizmetler,6.6026026028953355,-0.024672693029881287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.07441381093501
101,Kitaplar,3.7466033251692066,2.75386071306285,1.8713311797863286,0.2514544318011458,-0.5403773302643855,1.0702015019131483,1.0868459742648495,2.742604617227995,1.0640737587884308,-0.5977694038492021,2.6066936355385817,2.17912309706233
102,Kırtasiye malzemeleri,14.552256295327926,5.092928901525751,0.26213217275619094,0.2659857961017975,-0.14069516100948531,1.444511205380894,1.4025116979926366,1.017853447105277,0.9847357053791805,-1.0101803216738925,2.405950977957061,2.037584108657231
103,Okul öncesi eğitim ve ilköğretim,-0.4448835922582606,-0.6386982627419768,0.05747385539482952,0.056318624870210776,0.0,-0.0018724343011533584,0.0,16.93083333333334,1.1708918484973463,0.0,0.0,15.234458729204325
104,Orta öğretim,8.5344676195517,17.751953177533064,0.0,0.0,0.0,10.27674484441392,0.0,0.0,0.0,0.0,0.0,5.263157894736836
105,Üniversite eğitimi,11.984843733852891,2.0478145834066597,0.0,0.0,0.3777159137296815,-7.060640960787623e-09,-7.766708387535459e-08,73.44599999999998,0.0,0.0,0.0,0.0
106,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler",2.822353236547004,-0.050481156233772584,3.59298458921693,2.9432204036026643,2.60338506982567,1.274063366715339,4.20602804171486,2.73518449420882,2.0231906028176594,1.5490286710945433,1.4292146548299467,3.5955443260982545
107,"Lokanta, pastane, kafe vb. yerlerde içilen içecekler",-2.0837924967382904,-3.482744432694662,0.8508287732943653,-0.01566225026631285,1.3617022479698981,0.9488327964959797,1.3321864022355578,2.0402801137737514,1.003380789208408,1.4566601122811829,2.0485022585724932,5.715137662207925
108,"Otel, pansyion vb. yerlerde konaklama hizmetleri",26.961116466686597,21.122072948792002,14.402989633435004,23.884179319904764,12.880780136501313,10.006323317278486,5.425368365200622,-5.401288802691995,-5.762782756055751,-6.482317470858789,-3.048487791787713,6.63669412201866
109,Erkekler için kuaförlük hizmetleri,-0.008223554685815593,6.577960427209928,18.58536162760189,0.0,0.0,0.0,2.3921639347153523,11.681381869420093,2.6833333333333043,0.11361791916897346,0.0,19.19503419247618
110,Kadınlar için kuaförlük hizmetleri,3.9035938592681285,17.53058674568484,-9.894262116577634,5.355306031811957,11.696222319456595,1.4444233402352236,1.9340999966336758,5.699343917010369,0.7169574333481643,0.0,0.09455792146932929,12.066018149064274
111,Kişisel bakımda kullanılan elektrikli aletler,7.430801438078838,2.9871090924155075,1.6972016657612832,2.194195918783004,0.1073494683467624,-1.2435408070161302,1.7686384960765134,1.8204504882292527,1.58158092624201,-0.7573601615826431,1.8375213914934685,2.60359344551766
112,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler",5.774023688333418,3.1058012671331126,0.7679652494774869,0.15484724132550642,0.5543169294005112,0.8658390882879008,1.2194813694540008,0.6173704032752747,0.9724972168356993,-0.20453181825299538,2.224914636609854,1.6292401344665808
113,"Mücevheratlar, saat ve kol saatleri",7.544532040460683,5.37577144087773,10.643287310429006,5.259767606702148,1.9398957194061817,1.710017279091236,1.8288373266604374,6.158871945105093,14.090861599038295,1.3896421954985305,1.7696531439054697,4.848572492424685
