,Grup,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
12,"Balıklar, kurutulmuş, tuzlanmış, salamura edilmiş veya tütsülenmiş",1.5867077435351318,6.028788750008207,1.1274949880365037,-0.3615803715143473,-0.7005911899151118,1.0459405961733337,8.567088383481059,10.464605290735385,0.9499312695949058,0.7095666448944771,-3.909096447452398,3.9662461936929128
13,Çiğ ve tam yağlı süt,10.929951991112862,2.6097968927494053,0.6852476148569764,-0.09408773468273512,-1.1302270328217845,-0.11100793660535624,3.912852357195784,1.3286134296930374,5.676366949950595,2.9642782868220197,1.2717264594740874,2.7398311239007267
14,Yoğurt ve benzeri ürünler,11.837310946569058,1.3649870406266196,-0.025894808296467176,-0.5703213937394813,-0.6670437915659355,0.9785537538618883,5.036583091276747,3.9592033603853327,3.62093746240697,1.3051420698081628,0.5274063545893437,2.666925859697533
15,Süt bazlı tatlı ve içecekler,11.940376418020016,2.9756897918640446,1.220943870333624,0.29822865483259964,0.1589342808445693,3.658100805833775,8.863162416134607,3.4466745150017575,3.3912141818484898,1.652004991429612,1.6188013486114317,-0.1850579864721702
16,Peynir,6.807099369948255,1.7910627389317035,1.6926429129524134,0.46008984080845305,-0.651543387888398,-0.4392790996764595,1.9905494509109278,1.905791622216868,4.299141586198463,2.475368634250108,3.2182126642547715,2.936290670437547
17,Yumurtalar,2.906419410291594,4.302588134849761,8.554157637161385,-8.284224309827726,-3.9437082320203154,-0.20159923118977519,1.258796952071628,14.35140803611532,6.0042778116274675,-2.549371349732632,-0.23891214756383006,0.8672529143932239
18,Tereyağı ve sütten elde edilen diğer yağlar,10.309960855160472,2.0552920988287537,2.663471352492075,0.44089544219312327,-0.2726101334516118,-1.4078525297792632,2.707704249328158,5.745031087055241,4.006652121135845,5.3182733024111695,-0.541568308778817,3.9110682737064417
19,Margarin ve benzeri müstahzarlar,-0.7131250895857755,0.12639092818451658,2.5296530548727603,5.038046752623759,0.37679176220242194,4.102602706587288,2.987614761495183,-0.0002303202053188791,8.990807719588844,5.9003438796043195,-3.1034472941052216,10.463716826280455
20,Bitkisel sıvı yağlar,4.219319588629378,1.173774471482858,1.650818142728805,2.737761402920591,0.8482701771499013,2.793685057583639,2.721084759608128,7.564193114856632,3.420657222438317,1.8827918479501937,0.4774927131615314,0.9055890087783403
21,"Turunçgiller, taze",6.6048099771925495,18.68587953949785,17.02910101781523,16.988826649692545,7.75810670915249,2.1840127021842237,12.33962508636861,-18.093456308662724,-13.206100416999666,18.875736207179838,-19.934439268952065,-0.5165702255924443
22,"Diğer meyveler, taze",6.974434776312499,13.571791748811957,9.678497211176351,14.83771768186395,-7.911820080633236,-24.41714690268405,-6.394126037251102,1.3175225714029182,0.23516020206824084,11.238055035208916,-5.003063723728429,3.839847873369928
23,"Sert çekirdekli ve yumuşak çekirdekli meyveler, taze",3.538069260527199,3.2551737488946575,7.397222662922864,19.11917152094118,2.499035696582208,-1.776560042716524,6.277329730583547,3.542547170665067,-2.3064604914918796,6.86651827364837,-0.5211506740097405,4.927822856750941
24,"Üzümsü meyveler, taze",7.50716724439775,13.914976072861984,-8.088937538000751,6.672779574668941,-10.273476885283884,2.8583077552274183,1.45541223110488,1.1891364971520435,-3.614661749993453,10.30044494685487,-5.899623847745672,3.1909393296396082
25,"Hurma, incir ve tropikal meyveler, taze",10.770776063389476,18.89151151156483,6.320339393047014,2.237129330710097,-7.531271358347713,1.8727596328972806,-3.212021534216414,8.710765143605537,6.144438272781305,-6.071305003638805,2.481871813562808,4.890206583316625
26,"Sert kabuklu meyveler, kabuklu veya kabuksuz",3.540845048342489,2.5089431821748276,2.127191521073457,4.098912001485444,2.0313708334008362,0.3940424268696896,2.436547500320252,5.7408764286497105,6.585613176537319,3.087801780674071,2.030195558480763,0.5447434394709072
27,"Öğütülmüş meyveler, sert kabuklu meyveler ve diğer müstahzarlar",2.624024093595123,0.7223081974290002,0.057918379135490916,2.8522102639732427,2.318213849218065,1.9897048103053816,0.12636600144344534,-1.2400412058920063,1.997785430849497,6.722091638447725,-3.11748251276206,5.037200356451632
28,Kurutulmuş ve dehidre meyveler,3.487729852931798,-0.1947507251405245,0.18139752688144384,3.495942447817968,17.160345800238463,4.702090199850439,2.363803406556242,0.4976932660623268,2.183753774527153,-1.7349688515409079,1.7081550116804678,1.3455766138239622
29,"Meyvesi yenen sebzeler, taze veya soğutulmuş",-11.43175851234577,22.589610999349084,-12.882403963010736,-24.149410119377603,-8.510072757283538,6.947055305164751,-2.8177962974818005,6.544364149853332,13.815776789852174,-1.5184218718813813,-0.3755616746780488,37.69834600205341
30,"Yeşil yapraklı veya saplı sebzeler, taze veya soğutulmuş",-18.446118291583325,3.8786466345184234,-11.239048596355117,-4.395012985003421,-4.550808263648021,-0.02210943007552313,11.890535430067771,13.405408507074279,25.616956588799678,-12.347864129536944,-7.037016964064547,34.56128014135945
31,"Yeşil baklagil sebzeleri, taze veya soğutulmuş",-8.881086403294224,19.494155338869046,-9.400408481781541,-38.44528018581014,-26.792420741477695,0.11369488814865214,1.9730278759050535,5.645770265916283,-6.791888209024166,-5.402277997130445,-0.24800942947819093,30.81927458938548
32,"Diğer sebzeler, taze veya soğutulmuş",-2.8487572193029664,11.188410587678167,-1.1355483989163528,-19.33553901614501,-10.491431115789485,1.808285639109397,7.195026058088061,4.347021758797309,21.765929676286945,-8.07191823560972,-3.4793602535208468,7.203027447635558
33,"Yumrulu sebzeler, plantainler ve yemeklik muzlar",-0.002273532219543295,8.670938063905975,7.225168459374598,10.150601095821532,-0.8313645281508908,-11.625669531345595,-12.86822279018418,5.9743816274296035,5.556588160972309,2.5637967398400185,9.502030105948766,8.115371735274957
34,Bakliyat,3.6254413026250543,2.6941801488699735,1.6720931718658294,2.6987433305958097,0.20009524458419747,-0.5605960076754624,1.3297584033957532,7.277195786074109,5.488969209997752,2.547956385551764,1.2000585271650266,4.10365430192674
35,Başka yerde sınıflandırılmamış diğer gıda ürünleri,2.7263813276011684,3.340046600380231,2.5814291516075727,0.902128287726045,0.359458659955636,0.21543785090414325,1.8008018515694335,1.8096552529118792,2.839915235743873,3.4176603151020446,5.58700932552938,2.7493509307537356
36,"Tuz, çeşniler ve soslar",3.4656584320024386,2.2289281972716735,1.2426321149958452,0.29925655649420957,-0.05802685437774624,2.8140841758173663,5.518924629025479,5.0528278506172475,4.87801189210042,1.9516653489008773,0.5040294726720296,2.3577843408344235
37,Yemeye hazır gıdalar,4.814482121242869,0.7023894431983146,3.018984602562247,1.401604324482264,0.544178585049071,3.598679164885854,0.15093558625991488,0.5817171238230667,1.192877102540213,1.6741752164424195,0.5455939139368038,1.984106872784419
38,Şeker kamışı ve şeker pancarı şekeri,0.7738808699547572,2.1100783216524643,1.4748651313527539,1.3577493294548937,0.2228888259213413,0.09947755942547598,0.1906753904018288,2.4367312137988817,0.5105197475027135,0.34758812851414245,-0.04546762847933428,1.2486680124325744
39,"Reçel, meyve jöleleri, marmelat, meyve püreleri ve ezmeleri, bal",6.838412070809197,2.57912504353357,1.561715789761342,-0.31970759266385373,2.008465717625252,1.8524289123158955,4.133741152956971,1.28680369937062,7.171437587642182,0.7760883419942965,0.32930684589742576,8.850491575355445
40,"Sert kabuklu meyve püresi, meyve ezmesi ve macunu",6.746508351738645,0.7919898846971307,1.2017855668614796,1.3924170398922797,0.3623446277550624,-2.355009677514175,2.434418812510719,1.9316392060555243,4.920356694886729,2.822671642016661,4.837708131181051,5.4677189569233065
41,"Çikolata, kakao, kakao bazlı gıda ürünleri",4.768656531825122,5.242560345899561,1.6202219821042751,2.7991697715046726,0.9966591190618157,0.19487011051835257,3.913694119760458,-1.5613968487518615,6.2541818413105466,0.45800482320463853,-1.4248455609168542,3.477609871985343
42,"Buz, dondurma ve buzlu şerbet (sorbe)",6.849049427819365,0.9923651860972882,0.1798074780845038,0.17507408241255185,-0.8588239961380029,-0.20661537993810208,0.5744423516189423,0.6822923953667681,0.4446585250742485,0.05756051834071574,0.05666912544863845,19.33725581745577
43,"Baharatlar, yemeklerde kullanılan otlar ve tohumlar",1.1784995356663774,1.4788622088240944,3.8234376378931456,1.4035844471004477,0.037959767117556886,2.668437261339718,2.69913666085857,3.1637821019645296,6.958074243570422,1.3075700339979734,0.07343549746372524,3.915187758948646
44,Kahve ve kahve ikameleri,3.6241946495154886,3.369192761793771,4.496735909262162,3.9663556738583905,2.5627277136687887,1.3990166001497162,3.243638170630714,1.5953300694848238,3.614602045868587,3.692807831306899,4.555518609147247,3.2520240201947104
45,"Çay, mate çayı ve demlenerek hazırlanan diğer bitkisel ürünler",0.39430617076650076,0.3191789527402733,0.8809381580649145,0.20249611596498962,0.45343172745730964,2.8207102044427668,6.085037878742261,4.455865978398066,5.999427407744529,2.686773210737381,1.90240085859128,2.326398248051087
46,Maden suları ve kaynak suları,3.7393865073837462,2.657867841665107,0.9854968605326198,3.3111534909501916,1.2797684167510148,3.9293403425798346,3.8547320587784206,3.6335810190794016,2.0656134135947246,1.4132139947165,0.1291974373361926,2.962789216363304
47,Meşrubatlar,7.211879142175093,1.2300669655934238,0.6156179935492334,2.5649451811697643,3.7826698136955494,1.4949327114862632,3.5585171171440333,6.139958917896848,2.5304351166320904,2.17701764741407,2.376239225201493,1.4789876021585546
48,Diğer alkolsüz içecekler,9.668127526376292,2.2131447163816764,1.241174844591031,-0.4391594988817027,5.593046542529478,3.0084439048743805,0.9400762560460407,2.295955592636778,1.5585074220510808,2.927107929399808,0.7553022749749339,6.380003526217637
49,Meyve ve sebze suları,5.341234764015335,3.5162373029779648,1.671069800114755,2.3570033159571846,2.396880047446226,1.7035287156639933,4.950810035879094,2.609513115053974,2.702492570784565,3.494317382926826,0.8192981863579973,4.983293676149914
50,"Alkollü içecekler (Rakı,viski,bira,şarap,votka)",0.2725020333180783,0.6123321276505278,0.0,0.0,0.0036656390160372254,9.045682657388143,4.314009740082958,0.15613877554947475,0.045659223816896244,0.022831522853139496,-0.02311966375730945,0.08815995706583646
51,Biralar,0.0,0.0,0.0,0.0,0.0,7.323162007542527,1.7956495696485941,0.0,0.0,0.0,0.0,15.143624999999972
52,Sigara,0.0,10.850000000000005,0.0,0.0,0.0,4.929611998452255,6.905528053732923,0.37965628889768954,1.964620634700176,3.7195778365712417,0.0,0.16482006176371522
53,Erkek giysileri,4.278604615449311,5.695737523977762,1.1427980050008557,0.008481219230871417,1.3073200319822398,1.871029755432807,-4.429346261343969,1.5484471388133025,14.063459532068666,-0.3877168728977698,0.8200495969595156,2.7017079231218544
54,Kadın giysileri,4.889623073359806,7.331430771456349,0.5480507123498457,-0.3396394952039472,0.7242431454540288,0.8194163727480719,-2.9863360549129636,0.27314792181325487,17.17328500535813,-0.6131720185707401,0.05661999744479562,1.5322060228366907
55,Çocuk giysileri,4.046555123331852,6.478784007101512,0.9395039681139306,1.0331810012462528,-0.533217521863627,-0.9419422436380276,-4.079669277590082,2.5449496171779717,4.8892707601754015,-3.4894186099625135,2.568856093030436,1.0182411681947667
56,Bebek giysileri (0-2 yaş),2.715466346660067,6.350542758803712,-0.4875527244994404,-1.5487546784015205,-1.2975655705905864,-2.900560442250266,-3.4314553548454363,2.248953792832742,2.2258644072164824,-1.7851899590409448,-0.15226309625284706,4.22443152639026
57,Giyim aksesuarları,4.104128372766591,3.827332730941513,1.3817464729876994,0.5138838426925973,0.8128225770817732,1.2713176350416022,-1.03447811820504,1.8483770966437385,0.013675944794533379,-2.2020726783656963,3.8172444117927418,-0.4825954985445413
58,"Giyim eşyalarının onarımı, tadilatı, dikimi ve kiralanması",2.7058428124418388,-4.670403173409355,-6.099112580776045,-0.7558757003553906,-7.865231485051627,-1.0035711336639164,12.680321330123135,10.42654515976318,24.592668249730785,-1.5813669498089156,0.35291110625081945,6.241113264691666
59,Erkek ayakkabıları,5.756736259317963,8.310107855769022,2.4965199756816103,0.15235633031331908,0.07199760327261107,-0.07840457152727964,-4.736255054893201,2.3370793542860646,6.603918361424754,-0.7455107897777369,-0.263998990778358,1.835947986527453
60,Kadın ayakkabıları,4.154768190856761,5.953724665530213,2.08314147855011,-0.07567875781392397,-0.38962035533777195,-0.42046713506699307,-4.3610336171279185,1.6534411752747946,9.235564477713186,-1.0945026027109228,-1.2874790369429845,1.0122411716078084
61,Bebek ve çocuk ayakkabıları,3.259981216950991,6.100950030822561,2.5377014361232186,-0.7195706115783573,-0.5460042817520439,-0.1788287521550469,-5.486596858853698,2.9765405325481,10.628443206858185,-0.031842298718032236,0.915609685870189,0.5710872780382292
62,"Ayakkabıların temizlenmesi, tamiri ve kiralanması",12.140511062219716,3.8481018063225347,-2.1601170463195207,0.8515115915666005,-2.189667410626306,-1.1635462559528853,6.914056621129472,-0.24316718333797782,6.27679692891292,3.6357458496950157,0.0,6.2697307276395335
63,Ana ikametgah için kiracılar tarafından ödenen gerçek kiralar,4.220782643345111,3.6610983570642297,4.30434925297547,3.5997193681023054,4.590043389570964,5.2686019609664125,3.5081328623481456,4.801648422266114,3.1456211443673165,3.236752146385524,2.2274281772864946,6.522204813305721
64,Konutun bakım ve onarımı için malzemeler,8.269612079465816,7.731925179695054,3.2905064392104277,5.515020134435167,2.0768743466168527,1.473041878349668,1.149880239393708,0.7455885699770848,1.1292371382354283,-0.29013683377232535,1.893715014512587,2.106837728513411
65,Şebeke sistemi üzerinden su temini,6.73514080022819,1.580272900688584,1.2309565096079833,5.287752396669698,4.587716563050037,1.2065902208431956,1.2035861217826849,1.4948607988558127,1.6916950156999455,1.6168243915236413,0.6985110261432004,0.428519058741772
66,Elektrik,10.70000000000002,0.0,20.83333333333335,3.44827586206895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Şebekeler vasıtasıyla doğal gaz,-0.008223554685815593,-0.024672693029870185,0.0,0.0,0.0,23.57534043812908,0.8294654888456376,0.0,0.0,0.0,0.0,0.0
68,Sıvılaştırılmış hidrokarbonlar,4.864213520219929,0.48029493847796534,1.5075376884421177,0.0,0.0,2.0255812178983756,1.8903298158796877,0.9343569699861387,4.292137381924466,0.3741358814219664,3.8064350321235008,1.2550538526495902
69,Odun kömürü,1.3143323748099567,1.7025254025810677,1.0068542381801215,5.363829301996903,2.544699842628817,1.2887540928632646,1.2849264289119366,1.3898904818169688,0.815780057706772,0.4053092822376758,2.4970475607016818,2.1241863828029395
70,"Yakacak odun, peletler ve briketler dahil",15.11195945069488,3.315778865884522,2.5034719990613796,5.79109200330663,-0.115055464103897,2.4394189048317916,3.5688786220299695,2.62964935773633,13.543094291649194,3.8695251472785186,2.0525265514051316,4.628177120846367
71,Ev mobilyaları,3.21743343950347,2.0605091533440367,0.014434187465695025,0.07848205772660322,1.3231933884904068,0.44755688782516234,1.346384021913738,1.7610585367445974,0.27138226832061907,0.3019551515938357,1.0756890298804889,4.448356996344948
72,Yatak takımları ve yatak olarak kullanılan eşyalar,4.443687494395432,5.480450869487852,0.8181711216713516,0.43479305473428376,0.8594966165512696,2.3423820047800747,1.521967613440811,1.2291241194520408,1.369021344565291,-0.281558498923129,2.9780118852047455,2.564557526915945
73,"Mefruşat, halılar ve kilimler",16.198388384085717,10.96026028564756,1.8574673207987002,7.223317407620811,1.672327742815094,-1.6792874498605448,-1.4379927237074597,2.0230332141410123,-0.07715229605537166,-5.269345780466583,0.764855004716658,0.5472558966791552
74,Döşemelik kumaşlar ve perdeler,85.34188960679457,14.910454682028384,-1.075999139697159,14.897455919050273,1.0459148390135509,-0.402514379265384,1.603483047915999,0.7116259536316782,1.1674684992553308,0.5917433175428588,-0.006724319104145504,1.0847429301223732
75,Masa ve banyo tekstili,4.497177885075065,6.003607579852233,-0.38643518983689784,-1.9144838379252294,1.431782354244171,2.766685468949781,-1.3798265205819504,1.489214649521986,1.7112742897722688,-1.6108664465722122,1.990374894169733,2.7396638303040954
76,Büyük mutfak aletleri,0.703009863213655,1.407953114390459,0.7823699728924716,1.7059643475860975,0.503108832618393,1.5499164614927174,1.4951954493138242,0.8339540361295139,0.46787825962459895,-0.217650724894225,1.5954437797404575,2.4670915477679745
77,Çamaşır makineleri ve kurutma makineleri,1.6447396284358762,1.6273769648431413,1.308844014832533,0.9571899472035517,0.1941581577266982,1.7226419757881084,0.824275436366273,0.01605671442834744,0.3001587378324677,0.027374499704779787,1.4907053430399664,3.171926226386179
78,Diğer büyük ev aletleri,0.588117996197357,1.8125665761929977,0.4189856480430798,1.7180252532849494,0.567475974743048,1.9673562769706,0.304293340924211,0.1590561046503014,1.2298229126999072,-1.3497945408742162,0.1427522949479787,2.558358758326107
79,"Isıtıcılar, klimalar",2.299908688997787,1.5870593099079677,0.4591204769506252,1.384965995821097,0.4585471858122858,1.2918689177335185,1.7826576112146997,0.35866276894660487,1.3479500228519736,0.5614084791876195,1.7924590483149316,3.059223699787128
80,Temizlik ekipmanları,1.954485656671956,2.731547038685922,-0.4418427659349855,0.294071448221378,0.4269923734586012,1.9456881892102151,2.68011917440083,1.14397394879997,1.0502570613233342,-1.2124571512074689,2.2726727589823303,1.467864913977246
81,Yiyecek pişirme ve işlemede kullanılan küçük aletler,5.870327128541519,1.788888415335732,1.168117145404568,1.4624035024543458,0.38792451309794806,0.016370463814396885,1.0973198001693385,1.3267886052150013,1.3776364298213828,0.1578019566589317,1.0087159126947576,1.8235446401176025
82,İçecek hazırlamada kullanılan küçük aletler,7.442769871053501,3.675861114710721,0.6508472231475659,2.0232652446026345,0.6839740729091881,1.0690777476033198,2.3111009571950003,2.09228802485133,0.9333349112646605,-0.31252381435649124,-0.43701408079148685,1.7606111939415303
83,Diğer küçük ev aletleri,5.023554059617896,2.6419993081334026,0.7740965643304065,1.6757173401309888,0.9690310484093967,0.8641167725629284,4.623253375338887,2.1225527713206294,1.894927061181173,-0.44115682022745073,1.9113097976144244,1.2469158947665648
84,"Cam, kristal, seramik, porselen eşyalar",5.196973702216323,4.249969330386971,1.2003046977266063,0.41391127141123807,0.0025597954061096218,0.6397620531208847,1.488047839904194,0.8150596938864885,0.427732318102958,-1.7625874392994678,2.28762700437366,1.4809858018394184
85,Çatal bıçak takımları,4.5394187056226665,4.76807443087508,0.7139504195612378,0.1340107424281145,-0.3929723636676097,-0.3060583181903054,1.0902910301223478,1.3193596463925372,0.23111119071783648,-2.0842191125333698,1.513293265289839,3.2072004342734495
86,Mutfak gereçleri ve eşyaları,4.227948932508863,2.8817110548656766,0.40390960225020756,0.8211217680896388,0.10571216379640092,0.24249873764852214,1.5223745553743173,1.2766859937456188,0.7021443005515993,-0.17117107951696298,2.035643662291009,2.2333464196401698
87,Çeşitli aksesuarlar,4.669922126051751,2.9131761052989313,0.5952930835714021,2.346973347088066,1.2747320344620228,1.3775756977300935,1.2297970711350192,0.44171515537250183,1.4414978339553075,0.4492528882291458,3.1342275809485676,2.4546210107209476
88,Ev temizlik ve bakım ürünleri,5.926145257901627,2.7667664433165484,1.438506486903135,1.8823702951340504,-0.0312845434922604,0.6715032060149229,1.5490796255930306,0.9371147504811939,1.7808503068018844,-0.35549401080385845,0.7317553581757341,2.3343591697338573
89,Diğer dayanıklı olmayan ev eşyaları,7.650544092604483,5.560314688270962,0.24991072238209622,0.0566271652492123,-1.0825064653004146,-0.9890658624930659,5.45989073669233,2.4611996322167373,3.0407939986879517,4.155526487139194,1.716981816976837,1.760315891820674
90,Ücretli çalışanlar tarafından sunulan ev içi hizmetler,4.387469335475336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.627709274632495,1.9349236628136257,21.404115709140136
91,Diğer hanehalkı hizmetleri,12.269720304821297,28.14787093424176,16.376265221292073,-6.44315148815301,-6.526054048947061,27.099402074551506,3.074457917186857,-5.470479088195601,21.508345887820024,2.2531257090253165,1.2494519818595506,0.06298642222009043
92,"İlaçlar, aşılar ve diğer eczacılık preparatları",0.02851051170169594,-0.11772724456284855,0.0,0.0,-0.0068812959753250524,0.02664850438500732,-0.023992531458250088,0.2407831113605985,0.13424478794212824,-0.015143444199605671,7.162993507829296,11.053079602724502
93,Medikal (tıbbi) tanı ürünleri,,,,,,,,,,,,
94,Görmeye yardımcı ürünler,,,,,,,,,,,,
95,Ayaktan tedavi edici ve rehabilite edici hizmetler,-22.318873026743226,-1.2491911762628205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0385935997802
96,Diğer ayaktan ağız ve diş tedavi hizmetleri,,,,,,,,,,,,
97,Önleyici ağız ve diş tedavi hizmetleri,,,,,,,,,,,,
98,Tanısal görüntüleme hizmetleri ve medikal (tıbbi) laboratuvar hizmetleri,,,,,,,,,,,,
99,Birinci el motorlu taşıtlar,0.6731029587918602,0.601171300606107,4.4919536617282985,4.065470015871875,1.1595576882969194,2.5564142316343297,4.685061497027276,1.4415600238823378,2.8592280111637614,0.47055266312221455,0.28491794259515313,2.35047968814035
100,Motosikletler,5.836068231380365,1.5004771676269124,1.4280100712139143,1.6369011343748907,-0.036534784815256405,-0.9722421740778864,0.015237440859650064,0.8065827539189607,-0.9293387727375313,1.7387346405694393,3.475938767330322,1.8457346781476924
101,Bisikletler,9.112282163467134,4.882088747107671,-3.4157703766076186,5.9776714101108075,1.0412954169904953,1.1137568146501353,2.79237356114439,1.8669240003068799,0.7189642403994556,1.953605345990872,2.8965715517966117,2.7421388061131036
102,Kişisel ulaşım araçlarının parçaları,,,,,,,,,,,,
103,Kişisel ulaşım araçlarının aksesuarları,,,,,,,,,,,,
104,Benzin,3.0247401687258257,-3.326628121971986,2.233545541553683,1.5535228065842288,5.088108323810503,5.509609499580326,1.0835206256923025,2.8723775604673207,-0.9473957050775805,3.1807785020411483,-1.4144084937623091,-1.8699429539696
105,Kişisel ulaşım araçları için diğer yakıtlar,3.631869519916453,0.8416559874524943,0.5795884082319125,-3.753131785535435,-4.351464596505528,2.480445125393138,2.5120784350754377,0.12396519763429037,4.152292241643707,0.6814187790403547,2.3520945738474186,1.258173411226149
106,Dizel,1.7459365508366353,-1.7586474743541802,-1.3700526032533578,-0.06204550987709556,7.012246692080937,9.241341837214279,-0.8109165854479516,3.0111111221409192,-1.0932761478830266,7.264970075757393,-5.746917050212863,-0.9934662697946572
107,Yağlar,3.8557831457093794,4.220287496749342,1.0385479786053864,0.8027508398360306,0.4685534226824606,0.9304007511626633,1.7825939018912829,1.8830437785635423,0.7114514548428374,-0.3180015927717772,1.2407949980468347,3.2018504154461835
108,Kişisel ulaşım araçlarının bakım ve onarımı,16.007164219828283,14.545601798907981,-17.5348888055893,-3.7993739986695862,17.70681746082483,-13.807275484802517,8.630325386451076,4.820983115791244,28.635524610341044,0.5506844576820935,0.0,2.220446049250313e-14
109,Kişisel ulaşım araçlarının sürücüsüz olarak kiralanması,-16.345762324775958,23.166692298187776,24.706027477320468,3.126974009786254,28.296285367845343,2.21043843773705,12.708439900095424,-16.45528686585873,-7.873851070042004,-3.1279481767879203,-2.8635339135281157,5.969865535646301
110,Otopark hizmetleri,-0.008223554685815593,-0.024672693029870185,0.0,-0.015443702731221531,-0.06484225538411215,-0.04906983407704235,-0.7924249504813852,-0.006401516166198995,0.0,0.0,0.0,37.07949969774367
111,Geçiş ücretleri,15.486588198590612,-0.02467269302984798,0.004498968213972887,0.005753936095675982,-0.00012494855439193486,0.0,0.0,0.0,0.0,0.0,0.0,22.67606463113916
112,"Sürücü kursları/ dersleri, sürücü testleri, sürücü belgeleri ve yola elverişlilik muayene testleri",15.354158025293628,-1.2283925510007232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Hızlı taşıma ve tramvay ile yolcu taşımacılığı,13.594988163724619,7.513004164916648,0.0,0.0,0.0,1.2629688075656675,0.4157389492716712,10.272772243508266,4.867807585786532,-0.06676457695952154,0.2974795235731964,4.297708553260648
114,Tren ile yolcu taşımacılığı,,,,,,,,,,,,
115,Otobüs ve uzun yol otobüsleri ile yolcu taşımacılığı,10.983776221057951,3.7531985505854903,2.6053411423460737,-0.003361643548982496,12.453400464431773,0.9767431812386373,0.6698911472309277,-0.28061278347922824,-2.2516560798202745,1.7065629522091452,-1.4116666040774772,0.9959603531482397
116,Evden okula ve okuldan eve yapılan öğrencilere yönelik yolcu taşımacılığı,,,,,,,,,,,,
117,Taksi ve sürücüsü ile birlikte kiralanmış taşıtlarla yolcu taşımacılığı,,,,,,,,,,,,
