,Madde,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
105,Hijyenik Kadın Bağı,3.65109813217368,1.7790000926177107,4.326300488807955,1.0047584584355729,1.041119010898317,-0.32024914917738734,1.8176701595800315,-0.3490126856079967,1.1666558287435569,0.8607956208667611,1.2596033448927457,4.576161969273073
106,Hijyenik Zeminler İçin Temizlik ve Bakım Ürünleri,5.063712701067535,2.638331926783888,1.443073176518661,1.4642509561421768,-0.2507255166865119,0.9306353986205051,2.6359444041372138,2.176607618153703,2.4197519525203326,0.5968410557692039,1.7509685191129165,3.4746278500045857
107,Hırka (Kadın için),2.5483228406186775,6.636709848140221,0.5134603403145643,-0.3651111970599197,0.7191542784215521,0.828117252907723,-2.9837109691656094,0.26080249032847114,68.80124449617813,-0.30223093044000615,-4.820675589729184,0.4904910224523551
108,Ispanak,-0.04365185480671441,8.943224307563135,-16.84118003237063,-22.140367980976283,-9.49077880197715,5.645176095977433,2.4020751569932886,9.59178508995584,111.98486173132002,-11.529300648466245,-6.750633411610474,40.98031740625395
109,Kabak,-17.62090716891114,20.431405573595708,2.9433406916850924,-5.795084648088555,-1.770623153679296,-8.817594095988813,-2.764117388049625,19.004274465906047,21.449028610314457,-1.343470415393766,9.868756870733343,31.416711691577426
110,Kabak Çekirdeği,5.597191367506649,1.7114967050076313,0.11765551516063066,0.4219507055093219,2.4649709712761814,1.189937754933612,1.5276347771519871,3.3760852669295183,1.0324964470913134,3.3243086872356775,-0.16720386400318477,1.5666343392812143
111,Kaban (Erkek için),3.9380006861495787,3.9650397215778677,1.4002286293909538,0.030394484420059875,1.3166933392750657,1.8680866152334774,-4.4104496818875845,1.573383126124206,43.77395942088149,-0.2670279312499635,0.8635247317227535,0.3121271190147157
112,Kaban (Kadın için),1.576414433908302,5.348202221744991,-1.6967554040577482,-0.36511119705988637,0.7191542784216409,0.8281172529076786,-2.9837109691655317,0.2713953691356519,54.42767543150671,-0.8299691593087188,1.885207857118787,0.9671577836155021
113,Kaban Anorak (Çocuk için),5.0667090415080995,5.557515653677081,2.4321095415429594,1.1600480659731849,-0.3214432450508675,-0.7954404275485216,-3.947258538102849,2.5356804219005324,63.80658914670123,-2.75364133850039,4.267722095866189,3.645065781458079
114,Kabartma Maddeleri,4.467158795082082,0.5298288523894801,0.7109920272991399,-0.4652542294884321,0.2144575405355731,6.012471879122727,1.7563631312156103,-1.978409747602683,0.24516991699836677,4.003909626637592,1.1631597544153438,2.50582322174967
115,Kadın Berberi,3.9035938592681285,17.53058674568484,-9.894262116577634,5.355306031811957,11.696222319456595,1.4444233402352236,1.9340999966336758,5.699343917010369,0.7169574333481643,0.0,0.09455792146932929,16.77461483091246
116,Kahve,4.38962826069178,4.594692385347443,3.178812567289957,3.383982539441943,2.5604172463027597,0.6345454530933381,1.0034580722583897,2.63905480947515,3.605535391840675,2.7491052348406875,2.5269489198647355,2.0726042971922376
117,Kakao,9.704430908194151,5.280570020329556,0.7329553565606606,0.3792512303301576,0.3787906114565587,12.066212806302445,6.701404473193828,-0.7576801378581965,4.648359118291268,7.430586484659285,0.016016628324999616,1.5290071453488818
118,Kakaolu Toz İçecekler,0.0,0.0,0.0,-0.26764037342201785,1.9435098555888652,-1.927613113202964,-1.075878271051245,-3.190853091743995,6.746946913534946,-1.6556250259812333,5.450932591981128,
119,Kalem,8.36986877065038,4.608454144980012,-0.11613531992092918,0.2077389549638209,0.3057958283151585,0.9385627152551423,0.4831177046920043,1.006048489063338,1.0156388636856972,-1.2508445355321252,2.4120809079173355,2.9152211158138486
120,"Kapı Aksesuarları (Anahtar, Kilit)",4.599228742292216,2.189027114453901,-0.21508009202230172,-0.543520787002505,1.6159339032683295,2.054266334174204,0.9090186555616775,0.694577312429967,1.3868468266432954,-0.5220993708640931,0.9789777764421803,1.7412261504361592
121,Kargo Gönderme Ücreti,12.422569139347894,-0.024672693029859083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.100000305348267
122,Karnabahar,1.2053341980353904,0.9835256812447124,-9.03982945820212,-22.140367980976418,-9.490778801977296,5.645176095977433,2.4020751569935106,9.59178508995613,229.98760086206477,-50.17444459212621,-39.954605241911445,14.892366810948221
123,Karpuz,7.50716724439815,13.91497607286194,9.7677247349808,14.997224104899542,-14.522161918755593,-43.70185580160174,-0.6885036182282978,7.5141193641326876,0.08227102992637292,10.300444946854558,-5.899623847745694,3.1909393296399524
124,Kavun,7.5071672443983495,13.914976072861851,9.767724734980575,14.99722410489972,-2.4887506809313953,-12.395723329900399,-16.42840416403345,15.04088361546927,5.394329436458589,14.722869816843676,-5.899623847745749,3.190939329639797
125,Kazak (Erkek için),4.189739180321572,6.104794895557997,0.3096072806435757,0.030394484420015466,1.3166933392749325,1.8680866152334774,-4.410449681887407,1.5733831261242948,68.74112790597447,-4.292525826021842,-2.8611939872885572,0.14116719197031502
126,Kazak (Kadın için),3.9404481692100646,7.567984050277854,0.47679853200859323,-0.36511119705987527,0.7191542784217075,0.8281172529078118,-2.9837109691654984,0.2713953691356963,68.66139982346088,-2.00817472681164,-3.1310561875846687,-0.37409583062123497
127,Kazak (Çocuk için),3.848956987299057,4.2570103665588555,2.7418690604491758,1.160048065973096,-0.32144324505091193,-0.7954404275485771,-3.947258538102938,2.5356804219004436,33.478411373691344,-6.2235764821636845,1.7003141605197003,-3.2907587779429095
128,Kağıtlı Şeker,2.600466357370479,-0.1294167491424858,6.003315112462881,2.03519588238279,-4.072650207037254,-3.023250643862996,-3.8350442288727415,6.517094646321198,5.589739669137073,1.0783149888935917,1.4537576951657138,0.44106692352082755
129,Kaşar Peyniri,9.173529043443374,2.0063228987091675,0.2543020074996072,-0.04621880697698311,-0.1521489538008236,-0.915937782736731,3.157509338198139,1.4986339922233416,4.879888771722785,2.4840282740068664,7.600074466173101,3.389813296558819
130,"Kaşık, Çatal, Bıçak Takımı (Çelik)",4.5394187056226665,4.76807443087508,0.7139504195612378,0.1340107424281145,-0.3929723636676097,-0.3060583181903054,1.0902910301223478,1.3193596463925372,0.23111119071783648,-2.0842191125333698,1.513293265289839,3.2072004342734384
131,Kebaplar,6.065988273658873,5.857463520623596,2.5763403126014994,-0.26184030440146167,0.795787476262455,1.3825931041502315,3.339016944713613,14.44766074406878,2.377422147112229,2.467080693520818,1.0491077636443524,2.5500411984106686
132,Kek,6.269762748112884,1.0721332643196746,0.22757791359999668,3.6586273361060684,2.6389950777001125,0.7434803691396263,3.192152916554414,-0.41507210477664813,3.8516589461182082,2.0137812965889124,2.049041294349352,1.6639464269545323
133,Kemer,4.661773202043373,1.8473921880323374,0.17947446020374347,0.7518464490168242,0.79709358623683,-0.12536685854533935,-7.012006325549858,0.24453191784397088,2.272185155133477,3.749095805603475,0.32489848269927624,0.9878504469699068
134,Kesme Şeker,0.4258643108948412,3.009048061410624,2.5409695366477303,1.6976222570172173,1.404706648181242,0.913408919911074,0.3234263612697852,0.3857551540375592,1.4819190178597896,1.5905963607317553,0.026530720665451923,-0.15583173634236003
135,Ketçap,3.293288829024399,2.794416363218577,3.7518494196964625,-0.5078721450385348,-0.5726600608854993,4.403364325926229,6.1854107374872624,5.429446912200286,6.628681278830761,0.029538645137261454,1.0343462907209666,3.4257321128332907
136,Kiracı Tarafından Ödenen Gerçek Kira,4.220782643345111,3.6610983570642297,4.30434925297547,3.5997193681023054,4.590043389570964,5.2686019609664125,3.5081328623481456,4.801648422266114,3.1456211443673165,3.236752146385524,2.2274281772864946,6.522204813305721
137,Kivi,3.142581638832209,16.605241965848492,6.773919348036839,9.499800445026473,-3.050798023554091,-9.548242165625819,1.4554122311049023,1.1891364971519103,-3.6146617499928424,13.63716252706797,-0.07448032096621926,9.323886583746066
138,Klima,1.500183562759294,1.1002097143294476,0.9259472120157541,2.032008022420828,-0.2576521082336303,0.24097672239014045,0.8264471838849374,-1.050126459939793,-0.026575286261421027,-0.04407278022098282,0.525861385258275,2.2255284652970664
139,Kola,6.657917310229711,1.3822507861938282,0.5482591927222558,3.154943253374487,5.09826142164338,1.9338913032709515,3.4054205577938923,7.6979658413517615,2.3346100319898255,1.8747299190735145,2.9612686054938386,1.0641736832058601
140,Kolonya,4.837764207532569,2.462021169554207,0.5531288244323251,1.6539934200993978,0.9298783813090683,1.7835543468416981,2.0225267667905777,1.243982833451085,1.1425319044257254,-0.3805821614954019,1.7221419816923822,2.8895107985095647
141,Kombi,0.8894078681217277,1.8015566195454635,-0.06393956657296807,1.1256457429425382,0.849510509041651,1.959272895648545,2.438350633529085,1.1212984355637445,2.3071159367784366,1.5678131805006545,2.373580329285563,3.925374146640892
142,Konserve Balık,1.586707743535154,6.0287887500082515,1.1274949880364593,-0.3615803715143917,-0.7005911899151118,1.0459405961733559,8.567088383481014,10.464605290735385,0.949931269594928,0.7095666448944327,-3.909096447452365,3.9662461936928795
143,Konserveler,2.9305740316228457,3.7267277428792323,2.492286140654043,2.467242009616011,4.003750656855387,1.380248708334264,3.7752021016588255,8.685386631786107,2.122322968088919,1.1251118927890769,-0.27840207341124357,0.2663917087001533
144,Kraker,9.686658638744072,1.9369173427525865,-0.09458321626411026,-0.6454308985918922,1.5959987865537428,-0.35167745480645385,4.249588652655123,0.10778719186590457,5.068001567104541,2.2431968181650053,1.929841776190755,0.5823914307324873
145,Kravat,1.7425134632433226,0.7384605965019775,1.3621958331423434,4.015728195710655,0.22927703706416835,2.8975943022061967,1.2236806717077053,1.635303823091383,0.6323832963625264,0.14501085801099656,4.3734553734423365,3.5155030586597635
146,Krem Peynir,8.65316279639372,1.258422017960581,-0.2050255371645382,0.07953891960856829,0.8750938936509245,-0.5511619566347381,4.198372579667398,2.6029707454165996,4.498081640002294,3.1367778867708473,-0.8621089007659344,5.0323945910447865
147,Kuru Fasulye,4.046442983657728,2.2328934642536824,1.4425689960434473,0.8522729330221912,-0.5535546208596087,-0.699683982821242,1.2442588856938164,4.364654123172973,3.8606829440614776,4.15462665521007,0.4494894545661543,6.086515103204071
148,Kuru Kayısı,7.330380696929928,0.4975485128081214,-0.18095971578185877,6.648484153269241,31.031800891677406,8.775382784144803,1.3367275138585155,0.21197692881660402,1.5869878528823156,-3.846722254398849,1.313424735601365,0.903332001492918
149,Kuru Soğan,4.169437516269148,18.713055508635158,0.06188713298656001,-32.10515983140182,-16.789454435934946,4.644655402873488,22.64790114806341,1.7430365537085546,-3.89744084136181,8.747265037232154,7.773397465087117,11.017969175794052
150,Kuru Temizleme Ücreti,2.7058428124418388,-4.670403173409355,-6.099112580776045,-0.7558757003553906,-7.865231485051627,-1.0035711336639164,12.680321330123135,10.42654515976318,24.592668249730785,-1.5813669498089156,0.35291110625081945,6.241113264691666
151,Kuru Üzüm,-0.30277456626265353,-0.9299406279010713,0.571748863773669,0.12526687888394505,1.362817825268925,-1.29458814320772,4.030119307672186,0.9492347499850728,3.1199851584668314,1.5287867080697959,2.285918053263325,1.781819776541682
152,Kuzu Eti,2.2564626256274645,8.249786713311181,3.7336146355150923,-1.9511614965118218,0.043545379396370265,-0.4888842087379164,4.792661572500578,3.0527092301259495,-2.226144813368691,1.2477276553920502,7.447984626091708,2.6610223727564164
153,Kömür Ücreti,1.3143323748099567,1.7025254025810677,1.0068542381801215,5.363829301996903,2.544699842628817,1.2887540928632646,1.2849264289119366,1.3898904818169688,0.815780057706772,0.4053092822376758,2.4970475607016818,2.1241863828029284
154,Köprü Geçiş Ücreti,14.355779734217888,-0.024672693029825776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.428297801278863
155,Kırmızı Lahana,-37.210727966735,21.177550772476806,-8.426261729687646,-22.14036798097623,-9.490778801977285,5.645176095977322,2.402075156993244,9.591785089955751,-0.8150691156921908,0.4755248277414692,-19.274949749094127,4.260088725149702
156,Kırmızı Turp,0.0,-15.957446808510634,-37.8246935537078,-22.14036798097645,-9.490778801977118,5.6451760959773,2.4020751569932663,9.591785089955952,45.032675988859694,-6.774060835709306,-3.02928105113236,1.0863262488639225
157,Kıvırcık,-39.08048399042583,-3.2482282049499323,-22.943812876257375,5.5935049603462295,-10.763121546194531,-4.937526960765515,38.22662902905633,58.80049936915847,-10.497893162240036,-33.046306754062904,-22.80802614230063,23.280282091029537
158,LPG (Araba Tüpü Dolum)  Ücreti,3.631869519916453,0.8416559874524943,0.5795884082319125,-3.753131785535435,-4.351464596505528,2.480445125393138,2.5120784350754377,0.12396519763429037,4.152292241643707,0.6814187790403547,2.3520945738474186,1.258173411226149
159,Leblebi,4.006334522352817,2.7653846308352437,0.044363149105253186,0.6853695953390915,0.39816169579796057,0.26670709825582506,0.9744734811572897,8.416145052044378,5.27718403686932,6.132040830190211,7.0249155755061965,1.6237572281416313
160,Limon,13.583002805177813,18.989401187431156,45.74434151784477,18.124013880950663,20.013462833283423,19.553760068086866,24.531284203437508,-35.69002414702803,-9.853982702697051,-8.271649744200138,-15.244101271016097,2.8054204051086273
161,Lokum,10.226809494841982,1.4649628314520546,2.6733200798187085,-0.7114262602642807,-0.3980772300297919,1.3819955980525878,4.8544499929097595,2.357512083051816,0.9773082481587148,7.606890326985316,5.3360477025992115,0.13944597597620456
162,Maden Suyu ve Sodası,3.5870359768771065,4.261037536515344,1.0880263421357839,3.442628512315604,1.3511790733574003,3.1756330121194942,4.376950601379881,0.8463880771639287,3.4866589488928845,2.9600444865550024,-0.10781435319339172,1.4875466026470052
163,Makarna,1.2973299233168367,1.37821295909335,-0.17028266373924072,4.194398244729602,1.695583344827356,2.4539250135193535,1.0187680804111476,0.6460853668255995,8.776792485516683,3.5104921469687467,7.633082941482883,2.8841644619003737
164,Makyaj Malzemeleri,7.663834981845707,5.716680701060883,1.9621446015990474,0.0316874839402459,0.9055398874095566,0.2567538832917604,1.0377564555611007,0.28278703637381053,1.6703253476963331,-0.8121495111673926,3.453689905154622,1.09235404148198
165,Mandalina,-0.12610340479198845,9.493850149910443,9.767724734980622,14.997224104899365,-2.488750680931673,-9.54824216562592,1.4554122311050577,1.1891364971518215,-30.926431770401642,-21.911485383351025,-10.792037944480871,8.687025136293647
166,Mantar,6.9108619341779365,-0.3607079222931686,1.5483337953387188,2.6320192179890345,-0.8336695875675426,3.119811310832543,0.0926402116981917,16.69488366940095,5.152068515965347,-1.373703240000801,-3.8561555862031582,0.6085488306837972
167,Margarin,-0.7131250895857755,0.12639092818451658,2.5296530548727603,5.038046752623737,0.37679176220244415,4.102602706587288,2.9876147614951387,-0.00023032020527447017,8.990807719588823,5.900343879604253,-3.103447294105377,10.463716826280455
168,Maydanoz,-18.758153610362637,2.3428783934547948,1.6025596994150515,1.8446239751695792,5.631713678083705,-0.0037874069860666104,3.333745822886791,-4.773578925215604,-4.424695920977307,4.0125905894313085,-1.8486941110009925,38.376248575264405
169,Mayonez,3.8366669360330174,1.8830757945746956,4.425795762607021,2.4388662993236165,-0.3311785906997211,3.682747603508063,5.512439820255355,3.3327787068310855,5.241708616803109,-0.44224627127603666,-3.1891091215413336,5.376601414767778
170,Mendil,4.241641609555202,2.7728856648223443,0.7067130583260139,1.1357592027699592,0.2008555510226051,1.3638732263876463,0.7209567778633907,0.5356556062198203,0.4280350024483237,0.9790906484078432,2.285830791909449,1.9164079403320544
171,Mercimek,3.5411354725715327,2.9575959711305666,2.1188518172823967,4.320685375103728,1.5469542457777097,-0.6594688382816516,0.797332230661274,11.051565532346142,7.021224541446847,1.8830039308100677,2.591115091117424,2.8579268384593015
172,Metro Ücreti,16.29619515251346,12.978958564593235,0.0,0.0,0.0,1.2897158578634604,0.42443132781393444,11.442191454166629,5.380429043608115,-0.10789100730689283,0.0,7.311364975024537
173,Meyve Suyu,5.341234764015379,3.5162373029779648,1.6710698001147328,2.3570033159571846,2.3968800474461815,1.7035287156639267,4.950810035879094,2.609513115053641,2.7024925707845426,3.4943173829269147,0.8192981863580862,4.983293676149902
174,Motor Yağları,3.8557831457093794,4.220287496749342,1.0385479786053864,0.8027508398360306,0.4685534226824606,0.9304007511626633,1.7825939018912829,1.8830437785635423,0.7114514548428374,-0.3180015927717772,1.2407949980468347,3.2018504154461613
175,Motorin,1.7459365508366353,-1.7586474743541802,-1.3700526032533578,-0.06204550987709556,7.012246692080937,9.241341837214279,-0.8109165854479516,3.0111111221409192,-1.0932761478830266,7.264970075757393,-5.746917050212863,-0.9934662697946572
176,Motorsiklet,5.836068231380365,1.5004771676269124,1.4280100712139143,1.6369011343748907,-0.036534784815256405,-0.9722421740778864,0.015237440859650064,0.8065827539189607,-0.9293387727375313,1.7387346405694393,3.475938767330322,1.8457346781476924
177,Muz,10.770776063389498,18.891511511564808,6.320339393047036,2.237129330710097,-7.531271358347736,1.8727596328972362,-3.2120215342163583,8.710765143605602,6.144438272781283,-6.071305003638794,2.4818718135627416,4.890206583316603
178,Mücevher (Altın),8.047869721869262,5.057518749160028,11.700934911910487,5.832502511230198,2.1222025853746995,1.7651824844205688,1.7966119464649655,6.819646468925189,15.539870724156435,1.6890666910950536,1.8908264769846195,5.230542316053888
179,Müzik Aletleri ,3.7151123919836326,2.153328546428579,0.8524390056574127,1.6281593557560647,1.4092855099440138,2.78222967711792,2.1812047745902285,1.5683558825125399,1.7288493765982071,-1.2807326053680512,1.3436286300687161,1.603172600361502
180,Nane,-29.022889234904437,-0.7535795026375358,0.0,0.05002201874493295,-3.376857203134509,0.5113505850022682,16.438092569177588,6.038619121333966,-5.266932687846204,-2.7055814507994214,20.94692358186323,42.46272909431546
181,Nar,-0.3135013234952688,5.105319081777648,9.767724734980598,14.99722410489952,-2.4887506809317617,-9.548242165625764,1.4554122311050355,1.189136497151977,-3.6146617499935307,-11.040173636811712,8.648493616956454,11.915601711127344
182,Nevresim Takımı,4.82582665950384,9.741823579121235,1.9866563040126684,0.3416454678166314,1.3289733092632483,1.3422180174109677,1.0621519954709058,1.6454809881932375,2.629884625304646,-0.29347035915461284,1.8909253516359081,2.2952265876764133
183,No-Frost Buzdolabı,0.20690558682621152,1.3210806826003951,1.2126642652062758,1.8854758231758195,0.6626305656822318,1.783513486634214,1.570106958331885,0.564615800057755,0.4612638747229614,-0.2443859179305563,1.1138645093093702,2.2794393422038373
184,Nohut,3.117667283568304,2.925329712875868,1.1732586906757048,2.482971157112024,-1.2928758853130384,-0.13759733629822302,2.548664007116508,4.259301131268733,4.760998333397581,1.5129419862706994,-0.6500475742836076,3.281711474716431
185,Odun Ücreti,15.11195945069488,3.315778865884522,2.5034719990613796,5.79109200330663,-0.115055464103897,2.4394189048317916,3.5688786220299695,2.62964935773633,13.543094291649194,3.8695251472785186,2.0525265514051316,4.628177120846367
186,Okul Defteri,9.735907764032415,5.7589105574510135,0.5185200152682867,1.7154412224439586,0.40189681638305164,1.6115984111507276,1.6133267086877678,1.7037113246345381,1.3282547779392528,-1.071851071643748,1.7047403716501153,3.190717952682287
187,Okul Çantası,2.0876153516493634,2.6462461986950903,0.07465988567882942,0.9961491650319232,-0.1974231419919481,1.7728205698988697,1.3661818178647644,3.2836975976548555,1.914522118586648,-1.4510432903433679,2.229764820787161,2.506810482224442
188,Otoban Geçiş Ücreti,15.99902714636643,-0.024672693029859083,0.006508846588926254,0.008324294119876896,-0.00018076005139366913,0.0,0.0,0.0,0.0,0.0,0.0,22.790539886242243
189,Otomobil (Benzinli),0.8352505837812219,0.7088655897228735,4.7835634844463515,4.319864156281761,1.1988200463991516,2.4331452995115743,3.113007363736342,1.4428927960015159,2.9669748369341997,0.5332764402218304,0.39102456039052935,2.3454945608558986
190,Otomobil (Dizel),0.3175900991233993,0.5284360710557046,4.3555989992854816,3.5066152580127463,0.6100504316595146,2.736756792595929,6.671947283616619,2.0349196740319098,0.9188178272367731,0.6179321236382984,-0.5003831259677849,2.1466915397627684
191,Otopark Ücreti,-0.008223554685815593,-0.024672693029870185,0.0,-0.015443702731221531,-0.06484225538411215,-0.04906983407704235,-0.7924249504813852,-0.006401516166198995,0.0,0.0,0.0,37.07949969774367
192,Oturma Odası Takımı,2.1612137469711357,1.0991414337720107,2.137577702180682,0.32215163282742765,0.957502986710268,-0.1800963846619652,2.2353451271172275,2.1177954114893316,0.5347279435632846,0.8804745942233572,0.7536790124262671,5.262336656580125
193,Oyuncak,4.335133165782978,2.6705811638626287,0.4030186665504365,0.6557034007631746,0.7402498226224186,2.646072697042068,0.7200870457240383,0.5046121799372694,0.6129463114645572,0.563522137821626,4.071455254961531,3.4534971051949914
194,Pantolon (Erkek için),4.382290302777969,5.6270141080169145,2.071729590800664,0.23800205174229205,1.5763336533254568,2.9004062714476087,-6.284132726873615,1.5430241885425966,4.402919572807473,0.752285399763819,2.089418221187156,2.5225969120863945
195,Pantolon (Kadın için),4.907530211335209,6.4105563818967815,2.346886164379547,-0.0446574959620194,0.47633047718760313,2.3788170307720735,-4.682902962173552,-0.9569776177921763,5.340993356469137,2.8640994285670462,1.91817472631568,1.3101089701139101
196,Pantolon (Çocuk için),4.2200939490105505,4.705467728287704,0.48938287252646706,2.2421903624643136,-0.281673893973855,-3.0421991060846754,-0.9821627841500757,5.374264270827767,3.3357182402049768,-2.213327638951712,2.6325132241356908,1.358962847608347
197,Pardösü (Kadın için),2.9792814303254866,5.786969629510952,0.9415897071202384,-0.36511119705920914,0.7191542784221294,0.8281172529081005,-2.9837109691648878,0.27139536913645124,70.16190073864533,-3.5570468756343288,-0.6773293897042509,
198,Parfüm,3.843025230470598,4.12158175475994,1.353408077800644,0.7525316912945224,0.6030166444345841,0.8586399308538883,-0.22575230658806733,-0.24077446965354854,1.9860415631090422,-0.09458347628785724,1.6532903695752887,2.782473959133447
199,Pasta,19.51994083346753,0.5967516457737965,0.0,0.06965974715966716,1.1114452535854857,6.040264483840629,-0.2476337965525932,0.13370457819616988,7.665993215294131,4.664642055928336,-2.6560757158279547,11.483326784913794
200,Pastane Ürünleri,8.094919568591541,-0.9680726426606001,0.8336962304403173,-1.1681709428391085,-2.0571663704820886,2.6482254329527777,0.25515118701835426,-5.709280118890647,1.7771296337038445,1.3437310018699078,1.9321476614809319,2.4042715331545006
201,Patates,-0.0022735322195321928,8.670938063905908,7.225168459374598,10.150601095821553,-0.8313645281508464,-11.625669531345583,-12.868222790184191,5.974381627429648,5.556588160972353,2.5637967398399963,9.502030105948522,8.115371735274968
202,Patlıcan,-19.773744287442476,19.40842229575066,-26.387545852406635,-23.7611716551015,-7.611845056607692,1.3631637196426016,0.8811272691109595,35.05644934511909,3.978133699093811,6.043236612145408,2.597675170958791,42.744653665489
203,Pekmez,8.551201048517276,4.521666380385914,0.14512680646934228,-1.0274482841735377,2.2026445002339967,0.5321147320922037,2.7177935354680605,-0.5547883711597756,5.284781589096776,0.9448585690078337,1.4357596478705714,3.5055687789679824
204,Perde,139.47589079054646,16.087632992506904,0.05600160230030404,10.576650134299959,1.0189914523398347,0.7116061109227578,1.2296010345012487,-0.05039781931042153,0.37781118629809374,1.4784567097939405,1.466099567127399,2.022310626735224
205,Pideler,7.7213413033479394,5.613684670585872,6.964297295461486,16.678892209926467,8.863360762269101,0.8531987118393314,11.878246249327917,2.077137109273708,2.1613767543978035,1.9448490639599303,2.7316150330826794,3.6808073612884296
206,Pijama (Erkek için),3.2039291358844313,4.7655431282773275,-3.3363546864845106,-2.30501203811746,0.21310313665408032,1.3017097091431395,-0.40370756946537245,4.1716796275815815,1.556063313293965,-0.7271095012027606,1.3626032753502049,5.155797706168519
207,Pijama (Kadın için),4.029618609457009,7.738620679819164,-4.882393176650512,-1.8068457845631603,5.408779635834882,2.2921695046928647,-1.2229091482646726,1.3967296512982008,7.440757694391831,-0.31942048413901025,0.1352807638920206,-3.1273918412833113
208,Pijama (Çocuk için),4.419767987976364,6.484595387548064,-1.359231770665792,-2.8816563744648582,-0.21200051378589269,-1.884316932073582,0.6759928878323995,3.7356378455820627,-3.196734957924663,-0.9259318536450789,3.2600543239208912,1.8612887923432853
209,Pike Takımı,2.0847218425505076,2.4602834945589347,0.21933360487602638,-0.12157216176421626,0.20022566705142353,-0.7762234972362614,0.6061754868005975,0.02505614391468125,0.2883902545498973,-1.5342716043754034,2.2473015659336015,2.122696608581287
210,Pil,4.744057787850253,4.2238503910345,0.48084797511660504,2.506444579259659,1.2554761940485326,0.5591183425047941,1.9964559399354487,0.033415520865065496,1.9772525178123113,1.59118410525676,3.5622438879067797,2.570870603305375
211,Pirinç,6.726631209585809,2.257813393284569,1.736181592945596,1.9572342394570175,0.33694756227831135,0.19062353791907682,1.3115336325373095,2.3369687694758667,5.317318928182679,2.727690842039321,1.6632778987329289,3.0498208090320666
212,Pizzalar,3.579814031928219,0.17692734271821386,0.9310896755234888,2.3118293543608726,2.225595147049697,-0.4552638302427914,3.0436439938164694,6.546598611870791,1.328851722106772,-0.48623252234858416,2.412147714036106,4.7815995706650405
213,Plastik Mutfak Eşyaları,7.015853223945423,3.6780544061996823,0.7972550103545695,0.4369016199858633,-0.06823116448502198,0.5586621714870565,1.7008257197280274,1.004711679652659,0.8041186782891785,0.4719645670173245,-0.692003676654962,
214,Porselen Ev Eşyası,5.426696208958082,4.834136747098916,1.362157571038014,0.004130645373812136,-0.5751386359896915,0.7338127627918745,1.4858602936962173,1.1034992287668466,0.3779335751187718,-1.7412231947983137,2.7025932909509054,1.3171863177303123
215,Portakal,8.100907610577114,26.76930282755421,2.0254970904212577,17.495501600264895,3.5156435019407573,-9.54824216562563,1.4554122311048134,1.1891364971517993,-3.614661749993342,72.92142419258127,-25.10458528872832,-11.509071744986333
216,Pırasa,-26.205127637371696,18.653087115872435,-28.74259828891683,-22.14036798097624,-9.49077880197705,5.645176095977322,2.402075156993533,9.591785089955994,61.396421737903914,-20.5023700416048,-31.78811616493097,13.215719431410932
217,Resim Boyaları,33.319459846743385,4.687152456778931,0.34724622337549693,-1.9209025074563346,-1.599984302545976,1.8403577000564164,2.2650119108307054,-0.08931487007168837,0.37207443705025156,-0.5898927128336173,3.571502125195991,0.697028604346206
218,Reçel,2.744007722354014,4.664900171823638,0.7397331211236091,0.8785443056470443,1.40996660059296,-0.3577165148773487,7.87998215187411,5.6635347602903785,8.382613415957518,3.693647854850002,-0.9960897913163014,3.0698846150496673
219,Roka,-21.595279811883394,8.731514120021068,2.1984439072748385,26.282528168232623,-11.412360428232615,-5.991945082907524,8.998524682131958,-13.113485055598396,0.726282226541719,-1.7755214247515139,-8.350205512321274,37.51576220161713
220,Saat,3.9256308042866728,7.754708279979772,2.9352696878866213,0.730291606896083,0.425092180794695,1.243898651701647,2.102527764943374,0.563722443758996,1.0580138775114767,-1.689407126167164,0.48077957002168326,2.104013494567991
221,Sabun,7.329493507881923,11.689790972093284,0.6699893092010134,0.36514346553147004,0.6843165533671591,0.4907097468671573,1.5941312057559998,0.9726708403174689,0.9987033853304572,0.6677256806413512,3.0476323544958994,1.630176395308236
222,Sakatat,2.1860212283471236,-0.5299290292006487,2.2718404333814,2.475423856711556,-2.0803161150313776,-2.2882270322769793,-4.447968576419847,2.156323788654313,-0.6269962169667909,3.184479742841817,0.9374714681178009,3.6297318657918742
223,Sakız,11.091908215524548,3.4065889472169486,2.521322006431692,-0.04772982292755579,-1.350635452278337,-0.5183333177431138,-0.41825072536523233,-1.6852420731922169,1.891395504266824,-2.0305807755209515,6.704855339771787,0.21915138912058651
224,Salam,5.228891852456474,4.669221950632019,0.5726162627683218,5.146125795261547,-0.08806243614735143,0.36948607934481625,-0.22363659188781027,-1.8356159688372786,7.451883756155198,3.294775142478845,0.2159982362018198,7.376044463093201
225,Salatalık,-9.031412397863248,5.872243519622322,-20.439969331172414,-32.169095818884095,-3.4904750810131002,-10.375545267506958,27.364119537840324,5.240663187086136,9.098977596947888,-22.14189129648425,30.85238563941841,49.86857211062038
