,Mevsimlik Ürünler Hariç TÜFE,TÜFE B,TÜFE C,TÜFE D,TÜFE E,TÜFE F,Mallar,Enerji,Gıda ve alkolsüz içecekler,Taze meyve ve sebze,İşlenmemiş gıda,Diğer işlenmemiş gıda,İşlenmiş Gıda,Ekmek ve tahıllar,Diğer işlenmiş gıda,Enerji ve gıda dışı mallar,Temel mallar,Giyim ve ayakkabı,Dayanıklı Mallar (altın hariç),Diğer Temel Mallar,"Alkollü içecekler, tütün ve altın",Hizmet,Kira,Lokanta ve oteller,Ulaştırma hizmetleri,Haberleşme hizmetleri,Diğer hizmetler,TÜFE
2025-02-28,2.996416006313085,2.3151679579105355,1.7995928320544197,2.481539097729546,2.354000421135183,2.429191102230055,1.6304638085864465,3.578586539838091,3.1706124904435473,-1.213679941825463,1.4022710011110107,3.355927072808562,4.695862669559703,5.02110520211887,4.526850890478595,-0.15868230216283807,-0.2530808373938709,-5.258842820332621,1.1116919112105217,1.2561337599132028,0.5483994632930811,3.6092833741706354,5.235276917043885,3.116205399442795,7.304913827837267,3.6567000282370588,2.018548827059452,2.273331796499556
2025-03-31,2.0680430209134792,1.301653059086183,1.4649454766017422,1.1455867433209255,2.2030291207037145,2.3904710876643476,2.7067505480316,0.027258731432389105,4.936660884269473,16.032876836056143,10.165050006086984,5.977234858529212,0.5678806266424585,0.17534391034328412,0.7727825030376723,1.839401982443034,0.8863388791534366,-2.5899369514155057,1.6290659020276266,2.0932124362611715,8.902873069099693,1.9568593411395163,3.3923021085304095,2.1489209965096068,-0.28505020109523826,0.5523858528686088,1.8251701507049134,2.4599913307325583
2025-04-30,3.0395250859343026,3.1045127617592705,3.3398310591292946,3.2724537133781872,3.109241655994821,2.956902682177409,2.99321319060446,4.316836699444981,2.0108216237992194,-1.4890954698570935,1.9803148500201262,4.691161614747008,2.0388823156678892,2.612147815637633,1.7411015722966994,3.3590145087369683,3.7395462379869793,6.5724347991623855,3.4306737724990155,2.376787935323388,0.743616764286803,3.003469105271983,3.20454327654236,3.5901592847876307,5.748327371181716,0.37927816742422404,2.265111435366296,2.9965918590444396
2025-05-31,1.5265345025938126,2.2467011343467957,2.432930918846421,2.236488723740848,1.5806125883540911,1.4850243214272973,1.4264980891312895,2.1450779108486584,-0.711305997757572,-4.66973649640372,-3.0120592567560167,-1.7932372802151764,1.3936439723249539,1.1720498532517887,1.5098364541360487,2.8985434303373303,3.2556485761386034,7.088524687774456,2.726706049879035,1.4887336509804783,0.3765355945161586,1.7371087358661441,3.099388761940136,1.8315315037999547,0.9875168640195664,-0.14094221369239657,1.3862709282850716,1.5283103807467668
